Geo Point;Geo Shape;insee;emp2006;emp2007;emp2008;emp2009;emp2010;emp2011;emp2012;emp2013;emp2014;emp2015;objectid_1;objectid;emp1999;emp1990;emp1982;emp1975;emp2016;emp2017
48.9891200741, 1.48461278992;"{""coordinates"": [[1.484612789917054, 48.9891200740799]], ""type"": ""MultiPoint""}";78188;111.494193;117.341501;109.199929;106.942529;97.570256;88.83;70.55;49.54093942;45.523194;40.9593166;593;593;157;91;72;40;38.63557577;35.75951392
48.703803613, 1.97313829813;"{""coordinates"": [[1.973138298133538, 48.70380361299367]], ""type"": ""MultiPoint""}";78193;156.121999;156.437906;150.674776;162.075599;170.521754;168.75;162.9;163.3367505;148.508666;150.73180983;597;597;187;250;120;170;149.5151909;135.54043527
48.8806886142, 1.7671153425;"{""coordinates"": [[1.767115342501701, 48.880688614167845]], ""type"": ""MultiPoint""}";78278;92.134331;80.503818;77.352541;80.599106;91.968906;102.01;118.2;112.7324361;96.287928;85.30961312;628;628;139;160;88;45;72.49882232;68.37056713
48.9523031495, 1.74059375285;"{""coordinates"": [[1.74059375284605, 48.95230314951081]], ""type"": ""MultiPoint""}";78291;1016.211856;1019.6356;979.929855;1010.321769;1038.607055;1045.21;1037.21;1009.690809;964.449339;944.80761494;634;634;826;803;564;680;934.33316142;902.73807875
48.7730550647, 2.07580065128;"{""coordinates"": [[2.07580065128037, 48.773055064729824]], ""type"": ""MultiPoint""}";78297;30493.859672;30675.346704;30843.991729;31334.252425;31766.066591;32088.96;32630.95;33269.2477791;33245.94472;33128.980064;636;636;21074;7913;2516;1085;33717.6702803;34748.7726588
48.7981254324, 1.59668511708;"{""coordinates"": [[1.596685117075246, 48.79812543244417]], ""type"": ""MultiPoint""}";78310;2534.973875;2578.092618;2641.183826;2679.271942;2640.442805;2581.28;2540.62;2499.81686132;2495.321804;2472.42496783;642;642;2111;1830;1584;1875;2522.03604664;2518.81222992
48.9228521763, 1.57985439182;"{""coordinates"": [[1.579854391822878, 48.9228521763286]], ""type"": ""MultiPoint""}";78346;178.541032;192.597307;203.135882;212.354085;220.139729;207.44;207.62;219.87940453;220.181771;210.9441764;658;658;159;205;184;160;227.98245929;237.89305408
48.9983707011, 1.69407550652;"{""coordinates"": [[1.694075506518282, 48.9983707010565]], ""type"": ""MultiPoint""}";78361;15158.435214;15291.344563;15341.045436;15631.075861;15847.125452;15494.05;15630.88;15691.2310961;15429.689103;14924.3836389;664;664;14535;15476;13596;13215;14919.0289779;14621.3498191
48.9986751069, 2.05303343136;"{""coordinates"": [[2.053033431359053, 48.99867510689438]], ""type"": ""MultiPoint""}";78382;538.927487;532.534577;562.290023;549.2629;537.279372;536.2;542.47;504.59863553;477.243827;467.76501566;673;673;460;493;404;645;463.56154158;481.4470198
48.952945285, 1.78287026629;"{""coordinates"": [[1.782870266294935, 48.95294528499676]], ""type"": ""MultiPoint""}";78402;717.495373;755.485927;793.671629;794.840134;724.719524;664.84;601.79;572.68716985;507.229905;578.13368597;683;683;656;897;940;860;600.63678479;609.01158956
49.0684797136, 1.66371513941;"{""coordinates"": [[1.663715139414688, 49.06847971362987]], ""type"": ""MultiPoint""}";78410;79.380173;84.650963;82.001233;89.399965;88.174772;96.3;110.31;114.24784031;120.827642;131.50732782;688;688;81;97;100;105;125.70788773;107.88514107
48.880046329, 1.85253727293;"{""coordinates"": [[1.852537272933406, 48.880046329022335]], ""type"": ""MultiPoint""}";78415;44.650988;47.087923;53.690605;54.023094;68.675518;69.18;69.13;68.3373522;69.615044;75.93214108;690;690;75;62;68;95;81.13453071;83.76256969
48.7717779249, 1.80830857077;"{""coordinates"": [[1.80830857077199, 48.77177792485159]], ""type"": ""MultiPoint""}";78420;1310.284818;1400.138658;1420.883799;1362.452958;1351.030406;1339.05;1268.69;1267.34454378;1276.140324;1257.00391135;694;694;1147;1202;1104;995;1231.01962093;1217.62145617
48.5499653352, 1.90787798914;"{""coordinates"": [[1.907877989135061, 48.54996533516623]], ""type"": ""MultiPoint""}";78499;177.136143;199.834197;199.650757;215.596077;215.993595;203.25;194.74;190.82147493;181.804752;175.24267107;720;720;207;22;24;40;176.27763751;182.98122519
48.7040628177, 2.0791424346;"{""coordinates"": [[2.079142434597497, 48.70406281772563]], ""type"": ""MultiPoint""}";78575;2102.548506;2061.479099;2033.700827;2025.600944;2016.730828;2035.31;2052.71;2072.24031826;2012.708505;2223.89382674;750;750;1936;1581;1336;1305;2247.52436146;2259.42446611
48.9428389615, 1.60730572879;"{""coordinates"": [[1.607305728786554, 48.942838961488995]], ""type"": ""MultiPoint""}";78608;23.779014;23.721368;22.924499;20.216313;21.417494;11.83;11.93;12.01272401;13.322773;13.54154351;760;760;22;13;12;10;9.93562053;9.90971825
48.8440844822, 1.93271401465;"{""coordinates"": [[1.932714014645991, 48.84408448221328]], ""type"": ""MultiPoint""}";78615;660.984978;712.601377;731.380628;789.799104;861.443764;877.54;874.52;905.25173701;910.574662;900.86218239;762;762;609;446;484;365;913.94375552;945.29532424
48.9782895247, 2.00835971896;"{""coordinates"": [[2.008359718955335, 48.978289524716736]], ""type"": ""MultiPoint""}";78624;1585.589634;1652.317739;1626.349021;1682.520598;1739.234508;1792.31;1788.75;1756.393099;1696.766186;1631.42434593;768;768;1445;1720;1576;2475;1616.76476892;1512.63258886
48.8022922936, 2.1174116574;"{""coordinates"": [[2.117411657397798, 48.802292293561905]], ""type"": ""MultiPoint""}";78646;47871.793123;48134.644982;48225.470155;48046.32747;47878.043308;47289.15;47328.84;46696.2956328;46853.285815;46885.7273644;774;774;45791;48513;45696;42280;47300.2029103;47071.8730187
48.8935626523, 2.13014353755;"{""coordinates"": [[2.13014353754877, 48.89356265225807]], ""type"": ""MultiPoint""}";78650;4727.251871;4907.822334;4644.794872;4650.746995;4613.691753;4493.92;4435.57;4374.47053458;4258.359336;4235.69709965;776;776;4217;4609;4324;4790;4201.64514758;4142.09245501
48.5221667297, 2.38787328883;"{""coordinates"": [[2.387873288834403, 48.52216672968949]], ""type"": ""MultiPoint""}";91045;1233.180731;1223.260011;1272.724791;1287.464724;1292.325378;1345.53;1366.95;1367.79567257;1325.076139;1336.24669156;798;798;1269;1328;1028;945;1297.14178557;1195.06310248
48.372184538, 2.24371675622;"{""coordinates"": [[2.243716756220989, 48.37218453801595]], ""type"": ""MultiPoint""}";91075;20.196036;19.639682;19.816768;19.388792;20.585292;15.58;13.29;14.26616341;22.433626;25.25466097;803;803;25;11;4;15;32.39125657;31.2332022
48.4326126448, 2.27889294283;"{""coordinates"": [[2.27889294282656, 48.43261264481884]], ""type"": ""MultiPoint""}";91100;79.894255;79.715398;77.98932;82.221965;76.92087;91.32;80.13;78.3752301;80.872604;83.08775461;814;814;62;136;60;85;78.61695094;66.62259761
48.3571548498, 2.40686747164;"{""coordinates"": [[2.406867471642088, 48.357154849837414]], ""type"": ""MultiPoint""}";91121;36.546895;34.626362;29.829207;31.674297;40.67232;45.51;46.85;54.20478448;68.835538;58.79877866;823;823;46;60;20;70;58.54180546;54.07916453
48.7080285112, 2.27815514861;"{""coordinates"": [[2.27815514861003, 48.70802851122133]], ""type"": ""MultiPoint""}";91136;1933.566896;1950.08476;1920.290133;1994.718063;1986.756603;2017.58;2012.89;2075.6585466;2134.952005;2203.69571964;830;830;1651;1230;1316;985;2144.38181814;2082.11963068
48.4694130269, 1.93210996935;"{""coordinates"": [[1.932109969345814, 48.46941302688742]], ""type"": ""MultiPoint""}";91145;10.836488;12.469832;15.882891;15.556918;15.073923;12.49;12.08;12.05518818;12.524633;12.99688835;832;832;20;18;0;20;14.15007162;11.63158952
48.4947339023, 1.96077451163;"{""coordinates"": [[1.960774511630462, 48.49473390229006]], ""type"": ""MultiPoint""}";91175;254.436707;255.822721;262.003073;254.676453;241.785529;229.31;229.06;210.33205525;215.207292;207.99374945;838;838;201;161;112;110;197.18752089;187.3873113
48.4386262277, 2.48544937306;"{""coordinates"": [[2.485449373063632, 48.43862622772751]], ""type"": ""MultiPoint""}";91180;51.558102;50.564915;66.886956;66.001864;75.008588;76.27;83.14;76.75586472;74.938683;80.82540092;840;840;98;60;64;95;77.98202999;73.41211112
48.5775616991, 2.22114646304;"{""coordinates"": [[2.221146463043988, 48.5775616990559]], ""type"": ""MultiPoint""}";91207;1134.588475;1113.600741;1172.970417;1202.885335;1212.639953;1194.26;1271.96;1297.790311;1248.240337;1310.40112433;849;849;1055;571;376;330;1383.33248303;1292.61349763
48.6333247567, 2.36868914265;"{""coordinates"": [[2.368689142654847, 48.633324756714096]], ""type"": ""MultiPoint""}";91235;4348.745495;4502.37701;4571.835171;4607.11181;4618.107849;4636.27;4798.96;4886.66720156;5052.868635;5214.65275163;857;857;3648;2868;2176;1585;5087.3271673;5189.78197418
48.6750043862, 2.14266992215;"{""coordinates"": [[2.14266992215241, 48.67500438615271]], ""type"": ""MultiPoint""}";91275;362.635316;397.606056;408.802553;450.099321;484.274235;514.81;542.48;573.9794895;541.925144;522.56854276;867;867;278;267;200;145;503.1406224;510.00931927
48.6569879608, 2.38744009192;"{""coordinates"": [[2.387440091920978, 48.656987960759814]], ""type"": ""MultiPoint""}";91286;6265.19754;6588.773267;6814.101175;6753.498378;6695.514781;6911.15;6836.72;6924.0483314;6992.768342;7210.36112811;869;869;4518;4427;2468;2380;7355.72686344;7447.80664583
48.5669015262, 2.27214100599;"{""coordinates"": [[2.27214100599276, 48.566901526205406]], ""type"": ""MultiPoint""}";91292;256.943651;258.162925;240.107393;286.717768;304.504949;314.35;348.88;369.09486049;368.208294;393.51352184;870;870;154;39;40;15;439.84698864;461.77317505
48.7365135224, 2.22444433697;"{""coordinates"": [[2.224444336968575, 48.73651352239816]], ""type"": ""MultiPoint""}";91312;2233.461395;2207.570513;2241.609173;2206.465893;2231.150897;2256.34;2245.34;2183.65218545;2093.789501;2055.10173752;873;873;1749;2305;2240;1260;2049.09076296;2058.01024181
48.6464011922, 2.15458568116;"{""coordinates"": [[2.154585681164405, 48.64640119219871]], ""type"": ""MultiPoint""}";91319;126.009873;122.941355;118.190501;110.991816;113.610993;121.21;119.19;119.00364553;118.57246;99.93289499;876;876;138;90;112;45;89.69764875;89.56129216
48.6406096417, 2.28649487639;"{""coordinates"": [[2.286494876387426, 48.64060964167581]], ""type"": ""MultiPoint""}";91347;1186.532196;1231.565578;1245.535969;1369.95179;1362.093456;1313.1;1334.88;1410.78117023;1494.53756;1500.4397162;885;885;888;1347;936;840;1534.69871096;1541.59524037
48.6420832703, 2.26833786124;"{""coordinates"": [[2.268337861244669, 48.64208327033841]], ""type"": ""MultiPoint""}";91425;4079.316446;4066.927733;4168.60109;4207.030313;4290.575122;4395.7;4422.39;4282.23864273;4128.556536;4024.49600528;902;902;3523;3462;3224;2455;3970.53692805;3817.94465668
48.7148290151, 2.22873390667;"{""coordinates"": [[2.228733906665711, 48.71482901511007]], ""type"": ""MultiPoint""}";91477;12429.993163;12384.683104;12778.952567;12833.227981;12715.126589;12736.51;12934.49;13055.625193;13706.092366;14276.1267495;916;916;10484;10581;9216;6845;14723.7236657;15660.5916139
48.5986366076, 2.26449401693;"{""coordinates"": [[2.264494016931682, 48.598636607600184]], ""type"": ""MultiPoint""}";91552;1708.659177;1787.608143;1891.447449;2019.433193;2100.571242;2097.54;2165.44;2118.13584907;2270.845397;2264.36805128;937;937;1347;664;984;920;2287.37826312;2233.6531593
48.665832117, 2.17223211108;"{""coordinates"": [[2.172232111080129, 48.665832116970364]], ""type"": ""MultiPoint""}";91560;46.518437;49.215971;45.649566;41.354181;48.9489;48.15;46.48;42.91806524;37.382759;47.87585434;940;940;27;36;32;35;47.98569163;46.55999703
48.6810206419, 2.56278326786;"{""coordinates"": [[2.562783267861363, 48.68102064186647]], ""type"": ""MultiPoint""}";91631;588.039247;614.147446;629.749802;624.041673;656.534494;747.64;765.21;778.35561681;824.055317;805.5472551;959;959;411;420;392;255;764.45979412;728.89069876
48.6959380633, 2.23530441122;"{""coordinates"": [[2.23530441121531, 48.69593806331519]], ""type"": ""MultiPoint""}";91661;5144.273668;5401.521995;5658.05721;5889.707033;6085.529955;6322.99;6595.57;6869.41928706;6993.224989;7273.529293;969;969;3551;3014;1548;1715;7678.53129893;7961.74443337
48.7499881999, 2.29903136784;"{""coordinates"": [[2.299031367835178, 48.74998819990515]], ""type"": ""MultiPoint""}";92002;21705.116986;21695.270118;21700.512311;22107.251628;22266.176046;22376.05;22529.48;22743.4111879;22524.627107;22346.7215034;981;981;19159;18511;13808;12185;22301.162683;22237.5875415
48.7983078032, 2.31008981537;"{""coordinates"": [[2.310089815373694, 48.798307803236085]], ""type"": ""MultiPoint""}";92007;14245.981855;14063.626749;13914.430853;13921.160271;13925.733863;13822.72;13569.07;13439.3726934;12983.68532;12680.339073;983;983;14338;16418;15192;15250;12107.2094075;11735.5696596
48.8984156015, 2.25568512801;"{""coordinates"": [[2.255685128007224, 48.89841560147846]], ""type"": ""MultiPoint""}";92026;96593.74229;97847.757701;98376.799533;99030.298227;99047.039094;98504.61;98086.02;97594.522852;96719.683498;95918.5140275;993;993;80134;57740;65568;52445;95277.1370855;97451.5781364
48.9234714145, 2.44455847378;"{""coordinates"": [[2.444558473782147, 48.92347141449466]], ""type"": ""MultiPoint""}";93029;12958.474139;12985.580949;12920.572082;13138.085876;12954.320067;12752.24;12568.06;12531.6525127;12553.651334;12500.1537792;1027;1027;13321;16618;14776;15140;12396.8999127;12636.1816576
48.8817344955, 2.54568917593;"{""coordinates"": [[2.545689175930295, 48.88173449547967]], ""type"": ""MultiPoint""}";93032;5495.660868;5682.590491;5835.287365;5765.613916;5785.153793;5743.67;5620.98;5614.90692783;5541.220345;5614.06087981;1030;1030;4953;6560;5484;5275;5458.23832552;5422.99044467
48.8980451122, 2.56656858582;"{""coordinates"": [[2.56656858581646, 48.898045112186644]], ""type"": ""MultiPoint""}";93047;6762.969081;6896.428193;6861.231505;6929.792891;6841.978793;6721.24;6591.51;6402.40848459;6386.547974;6406.19852499;1035;1035;5705;5779;4864;4625;6501.61052207;6446.24045144
48.8985382904, 2.40911620071;"{""coordinates"": [[2.409116200709839, 48.89853829035119]], ""type"": ""MultiPoint""}";93055;27028.748099;27283.47094;27443.298265;27583.911278;27882.831838;27799.32;27801.81;27918.7934108;27910.471556;28502.1890429;1041;1041;23262;25195;22236;26640;28677.7300153;28978.9483226
48.8847425466, 2.40568083446;"{""coordinates"": [[2.405680834459461, 48.8847425465936]], ""type"": ""MultiPoint""}";93061;3153.430373;3247.52765;3370.670954;3471.466128;3413.471892;3498.76;3527.06;3498.05516882;3444.475832;3412.07841225;1044;1044;3354;4622;4192;4815;3399.73654673;3318.14408372
48.9785550399, 2.55518962936;"{""coordinates"": [[2.555189629355727, 48.9785550399334]], ""type"": ""MultiPoint""}";93073;11730.377133;12151.164485;12228.392233;12191.719851;13244.223101;14224.61;15481.95;16843.8684366;18028.3385;19040.957226;1052;1052;9213;6520;3536;3055;20550.976763;21683.5537065
48.791668334, 2.33207260764;"{""coordinates"": [[2.332072607638279, 48.79166833403954]], ""type"": ""MultiPoint""}";94016;8190.120605;8194.732805;8144.08786;8287.075967;8287.406813;8205.55;8230.58;8359.90588048;8269.760605;8171.10714158;1063;1063;8607;8554;7484;7900;7938.12553331;8016.08138655
48.8173967916, 2.5170077075;"{""coordinates"": [[2.517007707497578, 48.8173967915578]], ""type"": ""MultiPoint""}";94017;18245.321345;18349.668836;18430.03488;18383.73844;18213.611968;17893.86;18117.34;17927.4739523;18225.568944;18691.5025096;1064;1064;16073;18966;16032;15940;18466.0538998;17902.6854503
48.7976560298, 2.54154612717;"{""coordinates"": [[2.541546127173925, 48.797656029799654]], ""type"": ""MultiPoint""}";94019;6488.401596;6358.53713;6193.117699;6141.788197;6222.842112;6248.75;6204.07;6116.70034777;6136.751648;6085.83146082;1066;1066;6232;7007;6000;4445;5917.69461604;5889.91659828
48.7669000203, 2.3529404385;"{""coordinates"": [[2.35294043849639, 48.76690002034503]], ""type"": ""MultiPoint""}";94021;5396.878272;5560.725586;5761.567775;5995.935448;6268.385543;6452.12;6613.45;6685.0876339;6850.287395;7040.37984651;1067;1067;5403;5970;4916;4825;7420.98021966;7598.53554229
48.7741974744, 2.55458603857;"{""coordinates"": [[2.554586038568622, 48.77419747441613]], ""type"": ""MultiPoint""}";94053;735.079836;722.271831;729.516816;722.056224;696.197925;736.56;738.66;705.12879495;707.373426;713.22678347;1082;1082;723;735;536;305;681.94658101;686.46942864
48.6965847295, 2.56114795439;"{""coordinates"": [[2.561147954388705, 48.69658472950182]], ""type"": ""MultiPoint""}";94056;333.871837;306.454603;307.494714;307.60474;308.156877;314.55;318.03;315.75788262;354.996563;357.89806448;1085;1085;332;401;232;285;366.406609;385.78261655
49.0603777601, 2.35074728987;"{""coordinates"": [[2.350747289868947, 49.06037776011756]], ""type"": ""MultiPoint""}";95028;155.065248;159.362756;149.594326;162.723014;164.688922;165.7;168.57;166.62407384;146.65206;174.35875363;1114;1114;161;196;164;150;170.01979749;174.88177498
49.1394145496, 1.94382462481;"{""coordinates"": [[1.943824624812953, 49.139414549553315]], ""type"": ""MultiPoint""}";95110;60.75295;58.018322;56.980486;58.158397;50.71663;57.86;54.56;55.08702106;57.075459;59.47576658;1136;1136;64;62;88;90;58.94206244;57.00449541
49.0779363369, 2.10932285165;"{""coordinates"": [[2.109322851646982, 49.0779363368719]], ""type"": ""MultiPoint""}";95211;1383.209219;1433.763633;1473.68556;1521.471877;1601.827641;1611.35;1734.94;1830.258189;1917.132731;1969.6357788;1163;1163;983;667;480;345;2019.88364079;2010.02734519
49.0015212323, 2.2892655646;"{""coordinates"": [[2.289265564597726, 49.00152123230878]], ""type"": ""MultiPoint""}";95369;835.656793;865.934531;855.764158;775.112344;776.607194;796.34;806.52;790.3438179;843.814675;842.83505563;1206;1206;797;924;712;660;830.35761076;804.61615936
49.0679485749, 2.06310314205;"{""coordinates"": [[2.06310314205079, 49.06794857493573]], ""type"": ""MultiPoint""}";95476;8614.888043;8565.612139;8602.114455;9025.095347;9208.688574;9175.33;9189.05;9049.93906245;8561.942175;8255.30625703;1233;1233;6794;6734;5552;2935;8092.56734391;7975.69836869
49.1496305572, 2.26939986368;"{""coordinates"": [[2.269399863681186, 49.14963055719515]], ""type"": ""MultiPoint""}";95487;3456.642322;3459.346729;3377.559525;3437.781969;3394.0448;3423.29;3437.28;3547.66381673;3582.142722;3692.15859066;1236;1236;3871;4055;4532;4505;3702.93436064;3850.02501083
49.0961156037, 2.45604232385;"{""coordinates"": [[2.456042323849089, 49.096115603686926]], ""type"": ""MultiPoint""}";95493;26.911963;23.86982;29.81103;32.031328;30.905825;27.61;28.04;21.94403695;23.004352;23.13094963;1241;1241;22;35;24;50;16.2857369;16.06289308
