Réseau,Station,Trafic,Ville,Arrondissement pour Paris,Year,ArRGeopoint
Métro,pigalle,3501831,Paris,18.0,2021,"48.88201178839747, 2.337184009105338"
Métro,pigalle,3501831,Paris,18.0,2021,"48.882269542212605, 2.338257976509587"
Métro,pigalle,3501831,Paris,18.0,2021,"48.88252527708991, 2.3373411069472327"
Métro,pigalle,3501831,Paris,18.0,2021,"48.88202093205372, 2.337211164701128"
Métro,cardinal lemoine,1121854,Paris,5.0,2021,"48.846979482615595, 2.3514471644872743"
Métro,cardinal lemoine,1121854,Paris,5.0,2021,"48.84597396646254, 2.3517730881815435"
Métro,cardinal lemoine,1121854,Paris,5.0,2021,"48.84670003524942, 2.351328001673176"
Métro,cardinal lemoine,1121854,Paris,5.0,2021,"48.84670003524942, 2.351328001673176"
Métro,ecole militaire,2805976,Paris,7.0,2021,"48.79946357689206, 2.0693577428679326"
Métro,ecole militaire,2805976,Paris,7.0,2021,"48.79957202335775, 2.0694238825240596"
Métro,commerce,2212666,Paris,15.0,2021,"48.78918760579253, 2.661174260965592"
Métro,commerce,2212666,Paris,15.0,2021,"48.84458485522643, 2.2938517084406187"
Métro,commerce,2212666,Paris,15.0,2021,"48.84463784769663, 2.293687475167137"
Métro,commerce,2212666,Paris,15.0,2021,"48.843997179475316, 2.2963804997876958"
Métro,commerce,2212666,Paris,15.0,2021,"48.84437544439427, 2.2964707762101138"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83772841705649, 2.256218375252705"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83803180520354, 2.2558325570483446"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83819172868179, 2.2555169069177454"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83799795175415, 2.256173655246071"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83795840560578, 2.25704619292215"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83787205030455, 2.2561754519466892"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83702102135595, 2.25671894568327"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.837997282860094, 2.256789496420714"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83838329330773, 2.255950160978461"
Métro,porte de saint-cloud,3485946,Paris,16.0,2021,"48.83765503304388, 2.2559878058454794"
Métro,rennes,861334,Paris,6.0,2021,"48.84819024310033, 2.328020685567929"
Métro,rennes,861334,Paris,6.0,2021,"48.84833282902694, 2.327787184787387"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.81489406431587, 3.081871152171228"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.70762059460638, 2.4281142447657436"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.70739313400269, 2.4275731220285666"
Métro,victor hugo,2801041,Paris,16.0,2021,"49.00618998865339, 2.396178601118307"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.77230893937563, 2.1641704957369683"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.873936446074, 2.222216165741097"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.826270562173214, 2.574548343175602"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82173769896959, 2.3040767016363324"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82783293845216, 2.273400580803842"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.79965823848332, 2.062043052817993"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.606307246036216, 2.5058981167476175"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.73253771142402, 2.421124598436941"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.8583196264264, 2.421471779983696"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.89198001261808, 2.253738550520889"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.97606255455964, 1.8091564542156504"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.70475074343007, 2.2967332737036266"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.72102108542658, 2.097386545184861"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.680001704032286, 2.609655302087613"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.886623198185404, 2.063504165681302"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.68035168829133, 2.609408193976477"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.8217206637169, 2.3042403721959"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.95002490749732, 1.9180621892194938"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82668168454269, 2.5738230629824392"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.73953802302496, 2.722947579678828"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.69768096399675, 2.5242609623661556"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82319810287022, 2.307762025128275"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.925737721403195, 2.1751352959860473"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.92751443009383, 2.2229847705363412"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.92760603302134, 2.2232427166485222"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.85907409689951, 2.47387011609901"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.85888176404676, 2.506842386067075"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.7604512871267, 2.398313843503696"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.77197485140983, 2.1639853408291563"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.68450267943484, 2.143920165311449"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.73972778173738, 2.723327329289227"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.81364706662591, 2.0442234371921075"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.843501856300556, 2.128268254233246"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.90191898432958, 2.56124404217972"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.95015066662038, 1.9180459181305443"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.7788079474185, 2.5193435104133406"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.83921363795559, 2.246359988601569"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.869926082396994, 2.2858287659129792"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.91043206788401, 2.1520607637795224"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.8926072784991, 2.2533749487254555"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.89260516837826, 2.2544797288219756"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.608205524822914, 2.3073896525693445"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.66667887075116, 2.545727128737636"
Métro,victor hugo,2801041,Paris,16.0,2021,"49.00367366939613, 2.2613873850627675"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.86985457159127, 2.285902000622064"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.860791253118954, 2.4400496995462686"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82749928478661, 2.2732553909694424"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.7606766096334, 2.3984064759450288"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.68461129037369, 2.1440134806162447"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.67984795268588, 2.6093983738691318"
Métro,victor hugo,2801041,Paris,16.0,2021,"49.00601317852404, 2.396782068104305"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.68040658917578, 2.609693028805029"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.799999118927204, 2.061928002958936"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.902511852653994, 2.5610617110717415"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.902070910537, 2.560983583269848"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.88728065264374, 2.279376159875158"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.60615275490745, 2.505519784395845"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.732600669073896, 2.421123900709817"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.99635071262212, 2.196522561967333"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.99619943097501, 2.1954179410994312"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.88608455671156, 2.7172178369421154"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.9023679695207, 2.5610629242971124"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.60797765586935, 2.3068772095213843"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.77943119754741, 2.5177727403409387"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.721358629158516, 2.096823340541075"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.85887331310924, 2.4732042858396883"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82755630464878, 2.2737586041017104"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.86003947575409, 2.438912851208357"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.69774484508412, 2.524491371475614"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.646483343938634, 2.329878383914754"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.646502096255766, 2.330013889880116"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.92253706235563, 2.2636172372350543"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.92093601641429, 2.263571662954802"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.81924608429981, 2.411159556102057"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.81900353451704, 2.4112167727914993"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.88770325945631, 2.277870179300985"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.97631155323204, 1.8097791916920123"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.82800923972981, 2.2728123794873256"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.8277397211767, 2.274341790067469"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.55674231893486, 3.010027650942237"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.556778312319665, 3.00989214893758"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.88001028161782, 2.2310704299173967"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.83904208536883, 2.246253470069193"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.879820319718945, 2.2323004364639085"
Métro,victor hugo,2801041,Paris,16.0,2021,"48.81478608585995, 3.0819526902455"
Métro,pernety,2173567,Paris,14.0,2021,"48.834078679761255, 2.3183937066147005"
Métro,pernety,2173567,Paris,14.0,2021,"48.83416372095718, 2.3183236597360177"
Métro,pernety,2173567,Paris,14.0,2021,"48.835245915891555, 2.314904379528258"
Métro,pernety,2173567,Paris,14.0,2021,"48.83378818394884, 2.3179206861805595"
Métro,pernety,2173567,Paris,14.0,2021,"48.83236425756868, 2.3205685611679145"
Métro,montgallet,1108395,Paris,12.0,2021,"48.84459071593369, 2.389725483567128"
Métro,montgallet,1108395,Paris,12.0,2021,"48.84400507569525, 2.390400013635364"
Métro,montgallet,1108395,Paris,12.0,2021,"48.8440641552688, 2.3905219564249194"
Métro,montgallet,1108395,Paris,12.0,2021,"48.84400155102459, 2.390590818373529"
Métro,vaneau,725826,Paris,7.0,2021,"48.84889457004519, 2.3213512423547353"
Métro,vaneau,725826,Paris,7.0,2021,"48.84870050681717, 2.321227717195941"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89691483584831, 2.3845973634469537"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89748002145425, 2.387836994660735"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.897490957291836, 2.386459229221149"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89741922607282, 2.38650099443207"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.898795722493134, 2.386607535779561"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89685384940178, 2.3849799988916227"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89780269234214, 2.385869033143345"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.8974858054195, 2.3872094881695145"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89748969930438, 2.3862137245945374"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89786518169718, 2.3857788171360426"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.89747890577852, 2.387618768341659"
Métro,porte de la villette,2706288,Paris,19.0,2021,"48.897488790444896, 2.3860364157049196"
Métro,anvers,3420749,Paris,18.0,2021,"48.882868568830325, 2.344154840330291"
Métro,anvers,3420749,Paris,18.0,2021,"48.882868568830325, 2.344154840330291"
Métro,saint-philippe-du-roule,1935004,Paris,8.0,2021,"48.87340528299454, 2.310148733292063"
Métro,saint-philippe-du-roule,1935004,Paris,8.0,2021,"48.87286642613179, 2.3102785728016313"
Métro,saint-philippe-du-roule,1935004,Paris,8.0,2021,"48.87324368113146, 2.3117596534854457"
Métro,mirabeau,1001302,Paris,16.0,2021,"48.87483872689959, 2.447765476581355"
Métro,mirabeau,1001302,Paris,16.0,2021,"48.874821747317036, 2.4479837998873726"
Métro,mirabeau,1001302,Paris,16.0,2021,"48.8470775073323, 2.273064126372833"
Métro,bir-hakeim,3362908,Paris,15.0,2021,"48.85518791837024, 2.2892240593654147"
Métro,bir-hakeim,3362908,Paris,15.0,2021,"48.85485404918683, 2.2890378084585543"
Métro,bir-hakeim,3362908,Paris,15.0,2021,"48.853884277249406, 2.28929635706346"
Métro,bir-hakeim,3362908,Paris,15.0,2021,"48.85482877068121, 2.2893243611726217"
Métro,bir-hakeim,3362908,Paris,15.0,2021,"48.85310893360775, 2.290492611025011"
Métro,bir-hakeim,3362908,Paris,15.0,2021,"48.853925368362304, 2.2894007376345993"
Métro,botzaris,669323,Paris,19.0,2021,"48.87943610158756, 2.3889081111850454"
Métro,botzaris,669323,Paris,19.0,2021,"48.87942270606271, 2.389808193790908"
Métro,botzaris,669323,Paris,19.0,2021,"48.87953499125476, 2.388900951315739"
Métro,botzaris,669323,Paris,19.0,2021,"48.87925170471519, 2.3897829269460384"
Métro,botzaris,669323,Paris,19.0,2021,"48.8794629406532, 2.388880525771055"
Métro,botzaris,669323,Paris,19.0,2021,"48.87973425405678, 2.3891773190190255"
Métro,ledru-rollin,2570283,Paris,12.0,2021,"48.851192742209, 2.3759249137356906"
Métro,ledru-rollin,2570283,Paris,12.0,2021,"48.851337766784695, 2.376141223318592"
Métro,notre-dame-de-lorette,1893828,Paris,9.0,2021,"48.87603503126699, 2.337873619222638"
Métro,notre-dame-de-lorette,1893828,Paris,9.0,2021,"48.87604417481643, 2.3379007718233322"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87662620008669, 2.4077975794210666"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87735148526872, 2.408975548478578"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.876427886461265, 2.407704393345868"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87699399408148, 2.4094295461236483"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87713343621937, 2.4085280807907146"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87714404525401, 2.4088551909912614"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87672140895783, 2.4070465992005334"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87723143065903, 2.406522676398227"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87663999702133, 2.4069512666208994"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87672646940862, 2.4080691293816745"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.876675702064006, 2.4068971401621364"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87656859901437, 2.4070619733807948"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87727678189895, 2.408417375703097"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87723143065903, 2.406522676398227"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.877103367942034, 2.4060878283413625"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.876753987052766, 2.4081778927198836"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.87722262303514, 2.408377086977635"
Métro,porte des lilas,3105016,Paris,20.0,2021,"48.877076274085624, 2.409701304991981"
Métro,bolivar,367598,Paris,19.0,2021,"48.88052801829911, 2.3739643890889264"
Métro,bolivar,367598,Paris,19.0,2021,"48.88078966296145, 2.3741248711875413"
Métro,bolivar,367598,Paris,19.0,2021,"48.88078980551832, 2.3741521406987514"
Métro,bolivar,367598,Paris,19.0,2021,"48.88104824165803, 2.3736990574887895"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.87652516193547, 2.441025833674121"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.806867453673604, 2.512331331757931"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.876510166648416, 2.4416668116335334"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.961026906542976, 2.315254667116857"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.96112581864418, 2.3152533644688336"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.856199097327455, 2.3945914186721278"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.998249148984875, 2.1446278405300174"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.740574483414406, 2.446791878606999"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.85624467842371, 2.3947127337554783"
Métro,alexandre dumas,2476608,Paris,11.0,2021,"48.99799394485323, 2.145411046472254"
Métro,dugommier,1725412,Paris,12.0,2021,"48.83902702229625, 2.3886189054196687"
Métro,dugommier,1725412,Paris,12.0,2021,"48.83887790623979, 2.387598807357597"
Métro,dugommier,1725412,Paris,12.0,2021,"48.83846861542725, 2.388461961104406"
Métro,dugommier,1725412,Paris,12.0,2021,"48.83895109403165, 2.3896007705991944"
Métro,dugommier,1725412,Paris,12.0,2021,"48.83903652831517, 2.3895997700798097"
Métro,saint-placide,2391205,Paris,6.0,2021,"48.84700665157568, 2.3270548150663117"
Métro,saint-placide,2391205,Paris,6.0,2021,"48.847041473595674, 2.326849962671852"
Métro,saint-marcel,1666744,Paris,13.0,2021,"48.83853898896763, 2.3606397867113924"
Métro,saint-marcel,1666744,Paris,13.0,2021,"48.838476984054246, 2.360817666594004"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.854391804791426, 2.4891541357040246"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.85416593129471, 2.4889110371019245"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.85440108871609, 2.489222187503381"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.85438240444725, 2.489058827952213"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.85409532884929, 2.489226002446715"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.854373120429536, 2.4889907762063643"
RER,val de fontenay,10096433,Fontenay-sous-Bois,,2021,"48.85428272439226, 2.488882634461082"
RER,noisy-champs,4424587,Champs-sur-Marne,,2021,"48.84294654669949, 2.5802071311911536"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.86776569230521, 2.470701481516096"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.98577573518421, 1.707543882792754"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.88853900118254, 2.2882778490679763"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.915249577614276, 2.495761068654889"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.8755461955584, 2.431751478185821"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.90226218882744, 2.440722191504558"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.91481488962603, 2.495042128337001"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.62057203293327, 2.3116627494363082"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.62029983889311, 2.311259293039337"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.875861914882485, 2.4319525472858956"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.66252219041218, 2.5598305542888045"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.90199158232226, 2.440547764795812"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.9853813113456, 1.707663008405602"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.93220478472422, 2.272488896019549"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.888493381658336, 2.288168006806735"
Métro,louise michel,2319185,Levallois-Perret,,2021,"48.932319559606285, 2.2706582888474154"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.81976866805424, 2.363934374386753"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.81971514341001, 2.3640167452454044"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.82004868898059, 2.364162494080002"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.81946912320747, 2.365109313129635"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.8195056022126, 2.365204206144544"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.820125121643756, 2.3650059871986535"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.82013208921864, 2.36462454900074"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.820055929134405, 2.3646785940494577"
Métro,porte de choisy,1592144,Paris,13.0,2021,"48.8198700270786, 2.366085049523905"
RER,vincennes,5523693,Vincennes,,2021,"48.84739112120556, 2.4324400378490414"
RER,vincennes,5523693,Vincennes,,2021,"48.8473520703154, 2.432739434852834"
RER,vincennes,5523693,Vincennes,,2021,"48.84730112604883, 2.432427391199581"
Métro,jules joffrin,2854819,Paris,18.0,2021,"48.892492268188356, 2.3443200293804827"
Métro,jules joffrin,2854819,Paris,18.0,2021,"48.892492268188356, 2.3443200293804827"
RER,rueil-malmaison,4247217,Rueil-Malmaison,,2021,"48.88771355554943, 2.172450967163562"
RER,rueil-malmaison,4247217,Rueil-Malmaison,,2021,"48.88764199282786, 2.172506655414843"
RER,rueil-malmaison,4247217,Rueil-Malmaison,,2021,"48.88762179281919, 2.172186489963338"
RER,rueil-malmaison,4247217,Rueil-Malmaison,,2021,"48.887588320766625, 2.1725484215028548"
RER,rueil-malmaison,4247217,Rueil-Malmaison,,2021,"48.887758235109196, 2.172409343798963"
Métro,riquet,1588438,Paris,19.0,2021,"48.88810829451999, 2.3737641527012556"
Métro,riquet,1588438,Paris,19.0,2021,"48.88825995721475, 2.373530490021896"
Métro,riquet,1588438,Paris,19.0,2021,"48.88966795949293, 2.367649234502456"
Métro,riquet,1588438,Paris,19.0,2021,"48.88815726205219, 2.3736694647431955"
Métro,riquet,1588438,Paris,19.0,2021,"48.88854336420273, 2.3744135270575977"
Métro,riquet,1588438,Paris,19.0,2021,"48.88988637471445, 2.3681375500515016"
RER,val d'europe,3576573,Serris,,2021,"48.854843328435884, 2.7725145296612697"
RER,val d'europe,3576573,Serris,,2021,"48.85479353155947, 2.77233894021702"
RER,val d'europe,3576573,Serris,,2021,"48.854897157986485, 2.7724461523280044"
RER,nanterre-ville,2993230,Nanterre,,2021,"48.89504987423765, 2.1952039509304644"
Métro,richard lenoir,1544636,Paris,11.0,2021,"48.85798570796979, 2.371318506148214"
RER,saint-germain-en-laye,3337962,Saint-Germain-en-Laye,,2021,"48.89876422802537, 2.095055224085953"
RER,saint-germain-en-laye,3337962,Saint-Germain-en-Laye,,2021,"48.89876330042291, 2.094932473125583"
RER,saint-germain-en-laye,3337962,Saint-Germain-en-Laye,,2021,"48.90167803024224, 2.0950454942213486"
RER,saint-germain-en-laye,3337962,Saint-Germain-en-Laye,,2021,"48.89876494940699, 2.0951506970581537"
RER,saint-germain-en-laye,3337962,Saint-Germain-en-Laye,,2021,"48.89872820121325, 2.095048211516191"
RER,saint-germain-en-laye,3337962,Saint-Germain-en-Laye,,2021,"48.901715338903344, 2.095222185913237"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.833316452707656, 2.3347652105401497"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83376555946663, 2.3314353770039427"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.93408163188673, 2.350279422235923"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.99236206429173, 1.7086783446907232"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83431320631593, 2.3328724454976864"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83392232304625, 2.332128160437611"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.833164523592345, 2.3333230890287493"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83394869367855, 2.3320188352163864"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.8332875402039, 2.332803832439272"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83424986731516, 2.3328037762898246"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83339310069805, 2.332380159882351"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.833975444645546, 2.3319776221387283"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.99228246971484, 1.7088033192704921"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83320888148891, 2.333213535933837"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.83319935677663, 2.3331182952180756"
Métro,denfert-rochereau,2543959,Paris,14.0,2021,"48.934152015855034, 2.3499919009189925"
RER,port royal,2327686,Paris,5.0,2021,"48.73779397402133, 2.016251675384693"
RER,port royal,2327686,Paris,5.0,2021,"48.716578186251496, 2.0670552039343137"
RER,port royal,2327686,Paris,5.0,2021,"48.84008414997715, 2.3371858353371793"
RER,port royal,2327686,Paris,5.0,2021,"48.71665013574851, 2.0670539192110353"
RER,port royal,2327686,Paris,5.0,2021,"48.84003441656308, 2.3371374177847355"
RER,port royal,2327686,Paris,5.0,2021,"48.84009261453741, 2.3370903525726963"
RER,port royal,2327686,Paris,5.0,2021,"48.73765727922054, 2.0160366682802042"
Métro,carrefour pleyel,1535528,Saint Denis,,2021,"48.91999948279093, 2.3438233303424236"
Métro,carrefour pleyel,1535528,Saint Denis,,2021,"48.919808549816324, 2.343443653352174"
Métro,carrefour pleyel,1535528,Saint Denis,,2021,"48.91973260803622, 2.343534674183465"
Métro,carrefour pleyel,1535528,Saint Denis,,2021,"48.91958882112646, 2.344374341491703"
Métro,carrefour pleyel,1535528,Saint Denis,,2021,"48.91958134680622, 2.3430098537353508"
Métro,carrefour pleyel,1535528,Saint Denis,,2021,"48.9194364210423, 2.3428206425135927"
RER,champigny,2833616,Saint-Maur des Fossés,,2021,"48.80680592476511, 2.5104801171188185"
RER,champigny,2833616,Saint-Maur des Fossés,,2021,"48.806887144439955, 2.5105474354393014"
Métro,corentin celton,2504682,Issy Les Moulineaux,,2021,"48.82682329514539, 2.2789586605256362"
Métro,corentin celton,2504682,Issy Les Moulineaux,,2021,"48.82682329514539, 2.2789586605256362"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.832418696097406, 2.397878267185334"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.83201585562957, 2.398250736408752"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.83197191775354, 2.3984555857550416"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.831278965629906, 2.398368223530578"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.83344922286575, 2.402511872850073"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.83153049975983, 2.3983108297889704"
Métro,porte de charenton,1529778,Paris,12.0,2021,"48.83361041467999, 2.4023729755418683"
RER,laplace,2414948,Arcueil,,2021,"48.808437307971474, 2.334360866134983"
RER,laplace,2414948,Arcueil,,2021,"48.80835712653834, 2.334498056795441"
RER,laplace,2414948,Arcueil,,2021,"48.808401713913604, 2.334429404133252"
