Département;Département commune;Libellé de commune;Arrondissement;Canton ville;Zone d'emploi;Unité urbaine;Population 2010;Taxi;Aéroport;Aéroport nombre de passagers;Gare avec train TAGV (train à grande vitesse);Gare sous convention avec l’État;Gare sous convention avec les conseils régionaux ou les STIF;Agence de voyage;Hôtel homologué;Hôtel homologué - nombre de chambres;Camping homologué;Camping homologué - nombre d'emplacements;Information Touristique;geo_point_2d;geo_shape
75;75115;['Paris 15e Arrondissement'];751;7599;1101;851;236715;166;0;0;1;0;2;107;94;6806;0;0;49;48.84015541860987, 2.293559372435076;"{""coordinates"": [[[2.3013208062670962, 48.82513028921857], [2.289399238300263, 48.82835177916151], [2.280857987861738, 48.83133163356634], [2.271928340063522, 48.82888525520508], [2.267617156346577, 48.83420124774352], [2.262784637049641, 48.833928727333785], [2.2897837280763698, 48.85812314611537], [2.307341120736737, 48.84770356794504], [2.316633528047582, 48.84675871366723], [2.324660773025275, 48.84352162052588], [2.3013208062670962, 48.82513028921857]]], ""type"": ""Polygon""}"
77;77036;['Boisdon'];773;7723;1103;77000;92;0;0;0;0;0;0;0;0;0;0;0;0;48.675573609171984, 3.226230119304634;"{""coordinates"": [[[3.23021703327031, 48.65565590003425], [3.225170583510441, 48.656592006638185], [3.219712558865001, 48.66625358177923], [3.219743394454671, 48.683289428856654], [3.212320353639203, 48.691766766912146], [3.218452860673954, 48.693023921785844], [3.230969551296525, 48.690796677176785], [3.233892677431609, 48.67914297787406], [3.235664784164505, 48.66548554420233], [3.23021703327031, 48.65565590003425]]], ""type"": ""Polygon""}"
77;77079;['Champagne-sur-Seine'];774;7721;1105;77404;6485;1;0;0;0;0;1;0;0;0;0;0;0;48.40935683138856, 2.807933927199387;"{""coordinates"": [[[2.802373602332934, 48.3878470222907], [2.791823357707603, 48.388089870494696], [2.789716800899771, 48.39131597258581], [2.7968572492659023, 48.4067126892744], [2.787827871328131, 48.41420002035637], [2.801192563203821, 48.417992719673784], [2.803886568269399, 48.42403385238661], [2.805863442112078, 48.42676303254086], [2.82062832520928, 48.42562573104271], [2.832431626760507, 48.42472535043469], [2.8307900593720383, 48.41820056886804], [2.80848461859184, 48.40112714733771], [2.811855796908326, 48.391623073150264], [2.802373602332934, 48.3878470222907]]], ""type"": ""Polygon""}"
77;77136;['Courquetaine'];772;7728;1117;77000;200;0;0;0;0;0;0;0;0;0;0;0;0;48.67994686105387, 2.747547813473163;"{""coordinates"": [[[2.744390994217037, 48.661990457386906], [2.737956025604709, 48.66990086022675], [2.726093672876228, 48.67378689550857], [2.727078037078403, 48.68034626800146], [2.737787690045034, 48.687224196471476], [2.722384758198089, 48.694483930264035], [2.732483958755247, 48.69629691994623], [2.7572622619347342, 48.69143890357546], [2.773057875450736, 48.680010899404955], [2.761739760956663, 48.66887139927419], [2.744390994217037, 48.661990457386906]]], ""type"": ""Polygon""}"
77;77254;['Liverdy-en-Brie'];772;7728;1117;77000;1278;1;0;0;0;0;0;0;0;0;0;0;0;48.69568504637921, 2.780322131870816;"{""coordinates"": [[[2.800054214085713, 48.68524011483693], [2.782535541489787, 48.67751006199424], [2.773057875450736, 48.680010899404955], [2.7572622619347342, 48.69143890357546], [2.762586535888534, 48.70370912647234], [2.779496225930804, 48.71542531061268], [2.784377601956633, 48.71498451314621], [2.797312291597524, 48.70572497214611], [2.796289896498053, 48.69608116380276], [2.8024900079651682, 48.691315501963736], [2.800054214085713, 48.68524011483693]]], ""type"": ""Polygon""}"
77;77501;['Villecerf'];774;7721;1105;77000;738;0;0;0;0;0;0;1;0;0;0;0;0;48.327263509979446, 2.8459167598270723;"{""coordinates"": [[[2.859227638601384, 48.31161592698783], [2.808424583052447, 48.321189603840644], [2.81582072549112, 48.331772965902275], [2.84382955824396, 48.341763956345204], [2.853308973805679, 48.33977873635425], [2.870936252571521, 48.34416280792519], [2.877032866341265, 48.339949695612646], [2.868451761184564, 48.33384047758506], [2.870495226823397, 48.31496675248812], [2.868776345832428, 48.3118878165676], [2.859227638601384, 48.31161592698783]]], ""type"": ""Polygon""}"
78;78497;['Poigny-la-Forêt'];782;7818;1112;78000;1034;1;0;0;0;0;0;0;0;0;0;0;0;48.682926288071435, 1.754400350126537;"{""coordinates"": [[[1.737490184151564, 48.65246522578084], [1.721769047025155, 48.661293579483896], [1.7141086529167642, 48.681235950307354], [1.706534365242245, 48.68593078065699], [1.7262597501414612, 48.695480630421955], [1.786222280860609, 48.70792600052023], [1.797712823694145, 48.697049895459074], [1.8034546886774012, 48.68426199553056], [1.787264730546573, 48.6776485571365], [1.7859780844113051, 48.67455893765777], [1.7671650294836252, 48.67400604854572], [1.75968441074364, 48.66526551698371], [1.737490184151564, 48.65246522578084]]], ""type"": ""Polygon""}"
78;78551;['Saint-Germain-en-Laye'];783;7898;1101;851;40481;24;0;0;0;0;3;13;6;266;0;0;5;48.9407041394034, 2.098709293753965;"{""coordinates"": [[[2.091815252590572, 48.88587897875299], [2.087831430643755, 48.88441871528351], [2.075082276134266, 48.88740570375198], [2.054452747035241, 48.89766810449447], [2.052729084891141, 48.90693575745566], [2.03988510194635, 48.91687015189673], [2.044986902874214, 48.92290949272036], [2.054601988567889, 48.925503867705295], [2.063219382472192, 48.94111181783663], [2.070157210620774, 48.946309901645286], [2.075675644245096, 48.95231497975212], [2.075634133941425, 48.96617284013306], [2.086659563951733, 48.973775359356424], [2.088198795222796, 48.97714139451469], [2.087052718771236, 48.984057120735564], [2.108124304516037, 48.982291179576514], [2.122034299251282, 48.98706100160704], [2.143263033678408, 48.98570370644564], [2.166086586338499, 48.976844866200906], [2.172905175627908, 48.96386156363892], [2.147465233876883, 48.96525714971732], [2.134469097985567, 48.955847418287334], [2.127853526267651, 48.9431913030021], [2.122791996436942, 48.942174125935594], [2.12223969394776, 48.93202586208152], [2.110353346001781, 48.92071468887357], [2.104127721869828, 48.90740315638221], [2.099251330289509, 48.89039594701409], [2.091815252590572, 48.88587897875299]]], ""type"": ""Polygon""}"
78;78606;['Le Tartre-Gaudran'];781;7808;1112;78000;31;0;0;0;0;0;0;0;0;0;0;0;0;48.69713872330153, 1.603661130513873;"{""coordinates"": [[[1.626004820274866, 48.69485356651384], [1.628929657011614, 48.68903092136106], [1.6203258306145911, 48.68657476183178], [1.611295049484221, 48.68845803363021], [1.5821889985026631, 48.69605895619703], [1.5824953975770502, 48.70430283389031], [1.594878195232106, 48.70931607269874], [1.602291785376446, 48.705040199225266], [1.626004820274866, 48.69485356651384]]], ""type"": ""Polygon""}"
78;78688;['Voisins-le-Bretonneux'];782;7805;1116;851;11730;8;0;0;0;0;0;3;3;138;0;0;0;48.7586776480231, 2.048506917676484;"{""coordinates"": [[[2.068432941986947, 48.75671468969072], [2.061005617243001, 48.75215919070936], [2.045187350703617, 48.751332165705755], [2.025542613006742, 48.75585970928648], [2.049931039872531, 48.769467190798956], [2.053735529899987, 48.76751858741471], [2.068432941986947, 48.75671468969072]]], ""type"": ""Polygon""}"
91;91600;['Soisy-sur-Seine'];912;9132;1115;851;7048;2;0;0;0;0;0;0;0;0;0;0;0;48.6601163856366, 2.4629601160607493;"{""coordinates"": [[[2.452250501631966, 48.6376188656602], [2.437760992970383, 48.648471422000476], [2.429370468774642, 48.653558716681005], [2.464023051113638, 48.67286080613511], [2.4679013727919212, 48.67077338083275], [2.493174071816828, 48.680687845185844], [2.498251929359605, 48.676679655647575], [2.504247097460525, 48.67181155368668], [2.469822588477613, 48.66211085619238], [2.465971103549404, 48.648340326261504], [2.452250501631966, 48.6376188656602]]], ""type"": ""Polygon""}"
93;93073;['Tremblay-en-France'];932;9333;56;851;34493;87;0;0;0;0;1;9;4;1145;0;0;4;48.97843041205846, 2.554685015432852;"{""coordinates"": [[[2.595934503003416, 48.938614776697115], [2.574758302676825, 48.93746239809798], [2.5690183420093513, 48.943233165676354], [2.554184109617038, 48.968106223758866], [2.549715991741213, 48.96989700930176], [2.534856103027265, 48.966746899132765], [2.526297380142487, 48.97521124123133], [2.500519839836573, 48.97528651886354], [2.50188202159187, 48.97853843721308], [2.511558291055318, 48.98099717262643], [2.53281025529314, 49.004425667355534], [2.547695159195196, 49.00435679546222], [2.553060644854189, 49.0098171174389], [2.565778810994143, 49.012399560017116], [2.571527822634021, 49.00153079583645], [2.575843102727704, 49.00028722506931], [2.5799691830877878, 48.98692134380473], [2.575839804974491, 48.98060322378864], [2.565841797186508, 48.978697052454855], [2.566334994483756, 48.97525476676317], [2.591905302944355, 48.94934729572264], [2.595934503003416, 48.938614776697115]]], ""type"": ""Polygon""}"
94;94038;"[""L'Haÿ-les-Roses""]";943;9412;1101;851;30201;43;0;0;0;0;0;2;0;0;0;0;3;48.77632078430518, 2.337729156087167;"{""coordinates"": [[[2.332675007950559, 48.76459970549872], [2.315871175227346, 48.766771195590835], [2.319915158497785, 48.77071577908067], [2.325812023214561, 48.781910980203335], [2.340232350383443, 48.78454580466084], [2.344196510771043, 48.790764542090926], [2.353125273286042, 48.7798494225786], [2.367271023232585, 48.7793765319732], [2.349338734863181, 48.77246264714727], [2.3390932790626, 48.77346771855884], [2.332675007950559, 48.76459970549872]]], ""type"": ""Polygon""}"
94;94058;['Le Perreux-sur-Marne'];942;9421;1101;851;32520;23;0;0;0;0;0;4;1;8;0;0;4;48.84239523833366, 2.5040684857281468;"{""coordinates"": [[[2.504679851760673, 48.82972494684112], [2.497599519350123, 48.8308106206705], [2.491523260867017, 48.8476388283287], [2.499717550238719, 48.85567752564453], [2.503941324504135, 48.85723297930665], [2.513670428919681, 48.8501681266457], [2.511701114233563, 48.84363984772178], [2.516994873459801, 48.8340652516781], [2.514734807466692, 48.830989295308854], [2.504679851760673, 48.82972494684112]]], ""type"": ""Polygon""}"
77;77311;['Montigny-Lencoup'];773;7710;1105;77000;1275;0;0;0;0;0;0;0;0;0;0;0;0;48.454348207817915, 3.052816409619128;"{""coordinates"": [[[3.068145553754999, 48.43024896325371], [3.061525874606292, 48.43389612009283], [3.04385481424453, 48.432140675154415], [3.023012631749864, 48.44064810982438], [3.013769355556637, 48.45989255409643], [3.010808996583683, 48.46869111263158], [3.019467759872668, 48.47069614576417], [3.032425799293731, 48.46676200228823], [3.041306113012186, 48.47460386543701], [3.062570624530323, 48.482475123269076], [3.066614172275243, 48.48055676559581], [3.06229085290079, 48.47477463432657], [3.079347259504054, 48.46279059938438], [3.088202395692242, 48.459923561520604], [3.097484126646235, 48.46151762645408], [3.089091191774581, 48.44166947127164], [3.075403588088161, 48.43878213599455], [3.068145553754999, 48.43024896325371]]], ""type"": ""Polygon""}"
77;77520;['Villiers-sous-Grez'];774;7703;1105;77000;750;0;0;0;0;0;0;0;0;0;0;0;0;48.31443334475717, 2.639183516603568;"{""coordinates"": [[[2.647597818993479, 48.29824589941869], [2.622960548795697, 48.296505450436854], [2.61358393237338, 48.299048460028196], [2.610771518144204, 48.30190041144272], [2.615127585791105, 48.318478718973], [2.616644811382635, 48.32501563845942], [2.625379820268095, 48.32416187020388], [2.6411912158039783, 48.33211936714308], [2.670759334988169, 48.32923620484544], [2.6678564295105422, 48.31886332444509], [2.647597818993479, 48.29824589941869]]], ""type"": ""Polygon""}"
78;78006;['Adainville'];781;7808;1112;78000;759;2;0;0;0;0;0;0;0;0;0;0;0;48.72015358325315, 1.662325117620828;"{""coordinates"": [[[1.6957344336354012, 48.71311501284661], [1.6855302690288299, 48.712940057925145], [1.668786223603049, 48.70589072755121], [1.649030399022384, 48.70932988109652], [1.633281416409076, 48.71382826262495], [1.631053617495383, 48.72051348635547], [1.639954021712649, 48.72852238379637], [1.6386708473845601, 48.73184510198866], [1.6531411744749591, 48.73494180130629], [1.6861174259524452, 48.72688960412231], [1.69458565071241, 48.723186440896356], [1.6957344336354012, 48.71311501284661]]], ""type"": ""Polygon""}"
78;78234;['Flacourt'];781;7807;1110;78000;140;0;0;0;0;0;0;0;0;0;0;0;0;48.93233382287785, 1.642604229168521;"{""coordinates"": [[[1.645334772309478, 48.92159361350931], [1.6182935704339, 48.93307595303148], [1.6291691328914402, 48.94100756157239], [1.648555720429354, 48.936829731473246], [1.656616023157106, 48.93978039303795], [1.665150680486089, 48.940775130832996], [1.660186183674842, 48.93262527638241], [1.6577910587911422, 48.92651859098601], [1.645334772309478, 48.92159361350931]]], ""type"": ""Polygon""}"
78;78324;['Jouy-Mauvoisin'];781;7802;1110;78000;553;1;0;0;0;0;0;0;0;0;0;0;0;48.97446810091349, 1.646593776620132;"{""coordinates"": [[[1.63711364445084, 48.967638697983695], [1.630097390540705, 48.975742940128114], [1.644697250627532, 48.982743878412236], [1.65126191741521, 48.98040761352229], [1.654335039261231, 48.98203397494992], [1.663794537455568, 48.969647733077835], [1.63711364445084, 48.967638697983695]]], ""type"": ""Polygon""}"
78;78401;['Meulan-en-Yvelines'];781;7814;1111;851;8855;4;0;0;0;0;1;2;0;0;0;0;0;49.0064171984249, 1.913175563376238;"{""coordinates"": [[[1.881045108482124, 48.99377857648098], [1.888038124493547, 48.998438980400934], [1.905287818148651, 49.00485661925932], [1.899708233134569, 49.014014234053576], [1.907059474812613, 49.01225586064429], [1.9149517051624971, 49.015987510522486], [1.9194740028240331, 49.01482327633622], [1.9361110790531062, 49.010214728190014], [1.937101530401386, 49.00657244197613], [1.881045108482124, 48.99377857648098]]], ""type"": ""Polygon""}"
78;78624;['Triel-sur-Seine'];783;7825;1111;851;11598;17;0;0;0;0;1;1;0;0;1;47;1;48.97802825130504, 2.008770516632395;"{""coordinates"": [[[2.00356966027465, 48.941323260653284], [2.00252117237398, 48.953994919806156], [1.9961512474827798, 48.9670626563941], [1.99797469335472, 48.97379567151682], [1.993307513716799, 48.98342398993008], [1.9825147826633271, 48.99243371796455], [2.004875435032896, 49.01007612465225], [2.007630934179341, 49.00823745946418], [2.023613730311908, 48.99790106340459], [2.024722630781637, 48.99561693435229], [2.020437440635215, 48.99384642722927], [2.026211825029124, 48.9847027943001], [2.023417014224143, 48.97855593697523], [2.028235253402299, 48.95906235160968], [2.008322700987479, 48.94192925180972], [2.00356966027465, 48.941323260653284]]], ""type"": ""Polygon""}"
91;91573;['Saint-Pierre-du-Perray'];912;9132;1115;851;8350;9;0;0;0;0;0;0;1;78;0;0;0;48.605828260428275, 2.516149266962815;"{""coordinates"": [[[2.518277028412848, 48.583257787872306], [2.511225050096689, 48.586359460681535], [2.508874108541508, 48.584028949848545], [2.504735654305192, 48.5858019006497], [2.499562378783351, 48.605030433928405], [2.490357142177879, 48.60735716018246], [2.485775647102268, 48.6153162936825], [2.508400310419733, 48.620071371962176], [2.5106801348886263, 48.62292324603611], [2.505222716921626, 48.63185089175151], [2.521412146260689, 48.63188105225422], [2.517495729395034, 48.62981436339504], [2.526205706685759, 48.615043243271344], [2.542512560919663, 48.60880133027488], [2.541450338188157, 48.59688743492498], [2.518277028412848, 48.583257787872306]]], ""type"": ""Polygon""}"
77;77050;['Bransles'];774;7704;1107;77000;505;0;0;0;0;0;0;0;0;0;0;0;0;48.149079675153466, 2.828144453468708;"{""coordinates"": [[[2.820879978985285, 48.12966447731961], [2.802391306826673, 48.13146162054251], [2.79946534828847, 48.13739559181159], [2.800614279979098, 48.15355845033665], [2.810310115210018, 48.16099795370672], [2.823300350022461, 48.165580186710265], [2.837758359050751, 48.166014859928396], [2.8480215349514113, 48.16590254669068], [2.861700356240805, 48.15580542208352], [2.866823482562962, 48.15603626977496], [2.854805367721792, 48.14461233066817], [2.820879978985285, 48.12966447731961]]], ""type"": ""Polygon""}"
77;77180;['Férolles-Attilly'];772;7702;1117;77000;1123;1;0;0;0;0;0;0;0;0;0;0;0;48.733595247758785, 2.638938131279374;"{""coordinates"": [[[2.6498409676743133, 48.71543008305954], [2.616798004962058, 48.71362859518836], [2.61518582057583, 48.716609558573715], [2.6091434377744323, 48.728489483820915], [2.6188894177273143, 48.73995273535011], [2.644772580400759, 48.75519671999482], [2.650712780357524, 48.74970983741689], [2.6652631842329573, 48.752260875322875], [2.6733956406702033, 48.743783924751455], [2.665370281594826, 48.735549980858934], [2.651592469022281, 48.732020786872184], [2.6498409676743133, 48.71543008305954]]], ""type"": ""Polygon""}"
77;77215;['Gretz-Armainvilliers'];772;7728;1117;77307;7984;8;0;0;0;0;1;0;0;0;0;0;0;48.74953288926905, 2.7262357852056303;"{""coordinates"": [[[2.703343985194548, 48.729030616052995], [2.708274004964661, 48.74700420624232], [2.703953986206554, 48.74854056477865], [2.714117544689658, 48.76026663017338], [2.709814081191255, 48.77334250059162], [2.713816662152812, 48.77544774039521], [2.730177870743943, 48.779802880808255], [2.728699518997861, 48.77360273589924], [2.737366128648389, 48.77113977819066], [2.742100718537976, 48.76573572960854], [2.737982942856056, 48.75668777956639], [2.7552103298981523, 48.729256187751666], [2.703343985194548, 48.729030616052995]]], ""type"": ""Polygon""}"
78;78096;['Bourdonné'];781;7808;1109;78000;490;2;0;0;0;0;0;0;0;0;0;0;0;48.75432397294185, 1.653940255042926;"{""coordinates"": [[[1.622704864698465, 48.74015371241717], [1.624960005496308, 48.74903124496883], [1.6214766573023591, 48.764526088457266], [1.6149590632453301, 48.77221362297344], [1.619741651210635, 48.771477399283526], [1.629702586948254, 48.763208489363855], [1.682456122950428, 48.763154460644635], [1.692709642826913, 48.76120723780448], [1.695020420419675, 48.7580302159449], [1.6750930537982942, 48.743400289377774], [1.63566742750752, 48.74426956401304], [1.622704864698465, 48.74015371241717]]], ""type"": ""Polygon""}"
91;91378;['Mauchamps'];911;9109;1116;91000;286;0;0;0;0;0;0;0;0;0;0;0;0;48.52726809075556, 2.19718165044305;"{""coordinates"": [[[2.203466690733517, 48.51655284725087], [2.194862275092367, 48.51516342092208], [2.187298703016565, 48.518287625065426], [2.189277035188291, 48.534854146313315], [2.195177412526977, 48.53963518797898], [2.192640118891314, 48.5425327211163], [2.208230369748835, 48.533785391795064], [2.203466690733517, 48.51655284725087]]], ""type"": ""Polygon""}"
