Code INSEE;Commune;Population municipale;Année
93010;Bondy;53448;2009
93032;Gagny;38765;2009
93072;Stains;33951;2009
94002;Alfortville;44278;2009
94041;Ivry-sur-Seine;57254;2009
95040;Avernes;809;2009
95116;Bruyères-sur-Oise;3565;2009
95141;Charmont;28;2009
95352;Luzarches;4220;2009
95504;Presles;3832;2009
95523;La Roche-Guyon;447;2009
95555;Saint-Gratien;20258;2009
95660;Villaines-sous-Bois;672;2009
75115;Paris 15ème arrondissement;236491;2009
77122;Combs-la-Ville;21427;2009
77133;Courcelles-en-Bassée;223;2009
77135;Courpalay;1391;2009
77143;Crégy-lès-Meaux;4245;2009
77201;Gastins;654;2009
77202;La Genevraye;625;2009
77227;Hermé;588;2009
77230;Ichy;154;2009
77255;Livry-sur-Seine;1910;2009
77269;Maincy;1711;2009
77299;Montarlot;206;2009
77318;Mortcerf;1458;2009
77352;Ozouer-le-Voulgis;1816;2009
77365;Le Plessis-Feu-Aussoux;546;2009
77421;Saint-Mars-Vieux-Maisons;275;2009
77463;Thomery;3425;2009
77521;Villiers-sur-Morin;1795;2009
78036;Autouillet;466;2009
78077;La Boissière-École;766;2009
78113;Brueil-en-Vexin;691;2009
78146;Chatou;29789;2009
78227;Évecquemont;783;2009
78364;Marcq;711;2009
78406;Milon-la-Chapelle;328;2009
75106;PARIS SIXIEME ARRONDISSEMENT;70891;1968
77001;ACHERES LA FORET;459;1968
77023;BARCY;189;1968
77032;BETON BAZOCHES;549;1968
77047;BOULEURS;382;1968
77051;BRAY SUR SEINE;1913;1968
77059;BUSSY SAINT MARTIN;186;1968
77062;CARNETIN;207;1968
77089;LA CHAPELLE RABLAIS;294;1968
77095;CHARNY;417;1968
77096;CHARTRETTES;1115;1968
77159;DONNEMARIE DONTILLY;1668;1968
77181;FERRIERES;941;1968
77230;ICHY;177;1968
77245;LAVAL EN BRIE;244;1968
77249;LESIGNY;362;1968
77277;MARLES EN BRIE;541;1968
77409;SAINT GERMAIN LAVAL;1138;1968
77421;SAINT MARS EN BRIE;140;1968
77428;SAINT OUEN EN BRIE;123;1968
77432;SAINT REMY LA VANNE;565;1968
77434;SAINT SAUVEUR LES BRAY;69;1968
77462;THIEUX;425;1968
77490;VENDREST;413;1968
77498;VIGNELY;122;1968
77518;VILLIERS EN BIERE;81;1968
78006;ADAINVILLE;324;1968
78123;CARRIERES SOUS POISSY;6054;1968
78172;CONFLANS SAINTE HONORINE;26304;1968
78188;CRAVENT;107;1968
78236;FLEXANVILLE;333;1968
78265;GARANCIERES;1025;1968
91001;ABBEVILLE LA RIVIERE;190;1968
91041;AVRAINVILLE;291;1968
91131;CHALOU MOULINEUX;226;1968
91215;EPINAY SOUS SENART;2708;1968
91216;EPINAY SUR ORGE;9032;1968
91235;FLEURY MEROGIS;1194;1968
91272;GIF SUR YVETTE;7298;1968
91469;ORMOY LA RIVIERE;552;1968
91514;QUINCY SOUS SENART;3909;1968
91619;TORFOU;158;1968
92019;CHATENAY MALABRY;27484;1968
92032;FONTENAY AUX ROSES;23355;1968
92072;SEVRES;20083;1968
93030;DUGNY;7891;1968
94011;BONNEUIL SUR MARNE;12317;1968
94022;CHOISY LE ROI;41440;1968
94069;SAINT MAURICE;10477;1968
95459;NUCOURT;645;1968
95529;RONQUEROLLES;533;1968
95541;SAINT CLAIR SUR EPTE;495;1968
95566;SAINT MARTIN DU TERTRE;1286;1968
95572;SAINT OUEN L'AUMONE;9957;1968
95598;SOISY SOUS MONTMORENCY;14552;1968
78499;PONTHEVRARD;99;1968
78668;LA VILLENEUVE EN CHEVRIE;270;1968
78688;VOISINS LE BRETONNEUX;389;1968
91109;BRIERES-LES-SCELLES;843;1999
91159;CHEVANNES;1400;1999
91184;COURDIMANCHE-SUR-ESSONNE;251;1999
91330;LARDY;4375;1999
91333;LEUVILLE-SUR-ORGE;3761;1999
91405;MILLY-LA-FORET;4601;1999
91495;PLESSIS-SAINT-BENOIST;273;1999
91546;SAINT-CYR-SOUS-DOURDAN;951;1999
91560;SAINT-JEAN-DE-BEAUREGARD;283;1999
91579;SAINT-VRAIN;2800;1999
91619;TORFOU;248;1999
93006;BAGNOLET;32511;1999
93039;L'ILE-SAINT-DENIS;6810;1999
95052;BEAUMONT-SUR-OISE;8390;1999
95055;BELLEFONTAINE;485;1999
95229;EZANVILLE;8825;1999
95409;MOISSELLES;962;1999
95563;SAINT-LEU-LA-FORET;15127;1999
95627;VALLANGOUJARD;635;1999
95637;VAUREAL;16206;1999
91047;BAULNE;1362;2006
91085;BOISSY-SOUS-SAINT-YON;3631;2006
91186;COURSON-MONTELOUP;583;2006
91330;LARDY;5694;2006
92075;VANVES;26878;2006
94001;ABLON-SUR-SEINE;5171;2006
94037;GENTILLY;17034;2006
94046;MAISONS-ALFORT;53233;2006
95023;ARRONVILLE;669;2006
95058;BERNES-SUR-OISE;2352;2006
95169;COMMENY;374;2006
95176;CORMEILLES-EN-PARISIS;21503;2006
95218;ERAGNY;16383;2006
95301;HAUTE-ISLE;333;2006
95313;L'ISLE-ADAM;11231;2006
95348;LONGUESSE;527;2006
95355;MAGNY-EN-VEXIN;5430;2006
77044;BOMBON;913;2006
77080;CHAMPCENEST;111;2006
77081;CHAMPDEUIL;654;2006
77098;CHATEAUBLEAU;305;2006
77100;LE CHATELET-EN-BRIE;4440;2006
77106;CHAUFFRY;904;2006
77111;CHESSY;3060;2006
77137;COURTACON;188;2006
77275;LES MARETS;152;2006
77276;MAREUIL-LES-MEAUX;1848;2006
77284;MEAUX;48842;2006
77286;MEIGNEUX;207;2006
77302;MONTCOURT-FROMONVILLE;2137;2006
77360;PEZARCHES;344;2006
77368;POIGNY;447;2006
77396;RUPEREUX;91;2006
77412;SAINT-GERMAIN-SUR-ECOLE;353;2006
77413;SAINT-GERMAIN-SUR-MORIN;3281;2006
77419;SAINT-MAMMES;3177;2006
77423;SAINT-MARTIN-DES-CHAMPS;678;2006
77440;SAMMERON;1008;2006
78050;BAZOCHES-SUR-GUYONNE;576;2006
78140;CHAPET;1177;2006
78305;HERBEVILLE;282;2006
78317;JAMBVILLE;754;2006
78321;JOUARS-PONTCHARTRAIN;5047;2006
78502;LE PORT-MARLY;4608;2006
78517;RAMBOUILLET;25661;2006
78537;SAINT-ARNOULT-EN-YVELINES;5699;2006
78564;SAINT-MARTIN-DE-BRETHENCOURT;591;2006
78590;SENLISSE;533;2006
77031;BERNAY-VILBERT;629;1990
77034;BLANDY;667;1990
77037;BOIS-LE-ROI;4744;1990
77043;BOITRON;264;1990
77056;BURCY;144;1990
77121;COLLEGIEN;2331;1990
77140;COUTENCON;210;1990
77235;JAIGNES;289;1990
77267;LA MADELEINE-SUR-LOING;287;1990
77296;MOISSY-CRAMAYEL;12263;1990
77302;MONTCOURT-FROMONVILLE;2183;1990
77318;MORTCERF;1072;1990
77321;MOUSSEAUX-LES-BRAY;604;1990
77333;NEMOURS;12072;1990
77403;SAINT-BRICE;730;1990
77426;SAINT-MERY;302;1990
77433;SAINTS;1007;1990
77462;THIEUX;581;1990
77489;VAUX-SUR-LUNAIN;219;1990
77523;VILLUIS;185;1990
78029;AUBERGENVILLE;11776;1990
78043;BAILLY;4145;1990
78048;BAZAINVILLE;1115;1990
78238;FLINS-SUR-SEINE;2130;1990
78261;GAILLON-SUR-MONTCIENT;599;1990
78291;GUERVILLE;1898;1990
78302;LA HAUTEVILLE;157;1990
78337;LIMETZ-VILLEZ;1400;1990
78368;MAREIL-SUR-MAULDRE;1804;1990
78384;MEDAN;1387;1990
78403;MEZY-SUR-SEINE;1698;1990
78439;MULCENT;53;1990
78530;ROSAY;348;1990
78571;SAINT-NOM-LA-BRETECHE;5071;1990
78606;LE TARTRE-GAUDRAN;27;1990
78620;TOUSSUS-LE-NOBLE;686;1990
91130;CHALO-SAINT-MARS;1036;1990
91691;YERRES;27136;1990
93039;L'ILE-SAINT-DENIS;7413;1990
93062;LE RAINCY;13478;1990
95024;ARTHIES;194;1990
95308;HEROUVILLE;439;1990
95574;SAINT-PRIX;5623;1990
95607;TAVERNY;25151;1990
95633;VAUDHERLAND;93;1990
95656;VIENNE-EN-ARTHIES;326;1990
91037;AUVERNAUX;259;1982
91069;BOIGNEVILLE;333;1982
91223;ETAMPES;19386;1982
91243;FONTENAY-LES-BRIIS;1204;1982
91399;MESPUITS;138;1982
91507;PRUNAY-SUR-ESSONNE;240;1982
91546;SAINT-CYR-SOUS-DOURDAN;774;1982
91577;SAINTRY-SUR-SEINE;3642;1982
92002;ANTONY;54610;1982
92007;BAGNEUX;40385;1982
92025;COLOMBES;78777;1982
92033;GARCHES;18094;1982
92044;LEVALLOIS-PERRET;53500;1982
92060;LE PLESSIS-ROBINSON;21271;1982
93059;PIERREFITTE-SUR-SEINE;22366;1982
93071;SEVRAN;41809;1982
94044;LIMEIL-BREVANNES;16566;1982
95019;ARNOUVILLE-LES-GONESSE;10530;1982
95028;ATTAINVILLE;589;1982
95054;LE BELLAY-EN-VEXIN;114;1982
95144;CHATENAY-EN-FRANCE;75;1982
95257;LA FRETTE-SUR-SEINE;3829;1982
95313;L'ISLE-ADAM;9479;1982
95323;JOUY-LE-MOUTIER;6557;1982
95409;MOISSELLES;910;1982
95488;PIERRELAYE;5548;1982
75106;PARIS- 6E__ARRONDISSEMENT;48905;1982
77006;ARBONNE-LA-FORET;496;1982
77008;ARMENTIERES-EN-BRIE;827;1982
77039;BOISSISE-LA-BERTRAND;697;1982
77068;CESSOY-EN-MONTOIS;137;1982
77079;CHAMPAGNE-SUR-SEINE;5406;1982
77087;LA CHAPELLE-IGER;107;1982
77153;DAMMARTIN-EN-GOELE;4528;1982
77155;DAMPMART;2390;1982
77173;ETREPILLY;508;1982
77211;GRANDPUITS-BAILLY-CARROIS;683;1982
77252;LIMOGES-FOURCHES;230;1982
77277;MARLES-EN-BRIE;853;1982
77348;ORMESSON;175;1982
77363;LE PIN;770;1982
77393;ROZAY-EN-BRIE;1914;1982
77435;SAINT-SAUVEUR-SUR-ECOLE;775;1982
77442;SAMOREAU;1626;1982
77454;SOGNOLLES-EN-MONTOIS;186;1982
77477;URY;708;1982
78076;BOISSETS;239;1982
78147;CHAUFOUR-LES-BONNIERES;300;1982
78163;CIVRY-LA-FORET;210;1982
78190;CROISSY-SUR-SEINE;7090;1982
78224;L'ETANG-LA-VILLE;4361;1982
78403;MEZY-SUR-SEINE;1417;1982
78460;OINVILLE-SUR-MONTCIENT;750;1982
78601;SONCHAMP;1301;1982
78618;TILLY;331;1982
91016;ANGERVILLE;3384;2006
91129;CERNY;3217;2006
91156;CHEPTAINVILLE;1778;2006
91247;LA FORET-LE-ROI;444;2006
91339;LINAS;6249;2006
91458;NOZAY;4705;2006
91679;VILLIERS-LE-BACLE;1156;2006
93015;COUBRON;4651;2006
94003;ARCUEIL;19129;2006
95014;ANDILLY;2402;2006
95282;GOUZANGREZ;160;2006
95365;MAREIL-EN-FRANCE;576;2006
95476;OSNY;15996;2006
95510;PUISEUX-PONTOISE;471;2006
95572;SAINT-OUEN-L'AUMONE;22681;2006
95612;LE THILLAY;3969;2006
77041;BOISSY-AUX-CAILLES;318;2006
77046;BOULANCOURT;349;2006
77114;CHEVRY-COSSIGNY;3630;2006
77116;CHOISY-EN-BRIE;1283;2006
77118;CLAYE-SOUILLY;11086;2006
77140;COUTENCON;254;2006
77145;CRISENOY;644;2006
77232;ISLES-LES-VILLENOY;846;2006
77250;LEUDON-EN-BRIE;125;2006
77280;MARY-SUR-MARNE;1170;2006
77292;MESSY;1058;2006
77297;MONDREVILLE;354;2006
77338;NOISY-RUDIGNON;564;2006
77385;REBAIS;2083;2006
77388;REUIL-EN-BRIE;863;2006
77408;SAINT-FIACRE;371;2006
77487;VAUX-LE-PENIL;11327;2006
78015;ANDRESY;12558;2006
78082;BOISSY-MAUVOISIN;633;2006
78217;EPONE;6357;2006
78261;GAILLON-SUR-MONTCIENT;669;2006
78344;LOMMOYE;608;2006
78389;MERE;1699;2006
78418;MONTESSON;14760;2006
78451;NEZEL;944;2006
78470;ORPHIN;924;2006
78481;LE PECQ;15690;2006
78565;SAINT-MARTIN-DES-CHAMPS;321;2006
75118;Paris 18e  Arrondissement;199135;2014
77003;Amponville;376;2014
77014;Avon;13930;2014
77154;Dammartin-sur-Tigeaux;996;2014
77211;Grandpuits-Bailly-Carrois;1015;2014
77241;Juilly;2114;2014
77290;Méry-sur-Marne;656;2014
77372;Pomponne;3701;2014
77446;Savins;604;2014
77452;Sigy;54;2014
77523;Villuis;270;2014
78120;Bullion;1939;2014
78147;Chaufour-lès-Bonnières;448;2014
78164;Clairefontaine-en-Yvelines;822;2014
78307;Hermeray;945;2014
78311;Houilles;32481;2014
78381;Maulette;872;2014
78391;Méricourt;405;2014
78524;Rocquencourt;3199;2014
78571;Saint-Nom-la-Bretèche;4972;2014
78681;Villiers-le-Mahieu;695;2014
91041;Avrainville;845;2012
91100;Bouville;632;2012
91319;Janvry;603;2012
91345;Longjumeau;21739;2012
91577;Saintry-sur-Seine;5193;2012
91579;Saint-Vrain;2921;2012
92014;Bourg-la-Reine;19872;2012
92023;Clamart;52408;2012
93030;Dugny;10493;2012
94078;Villeneuve-Saint-Georges;32994;2012
95023;Arronville;659;2012
95054;Le Bellay-en-Vexin;248;2012
95059;Berville;339;2012
95301;Haute-Isle;311;2012
95388;Menucourt;5332;2012
95429;Montreuil-sur-Epte;437;2012
95489;Piscop;736;2012
95594;Seugy;1021;2012
95625;Us;1334;2012
95676;Villers-en-Arthies;481;2012
75115;Paris 15ème arrondissement;238190;2012
75120;Paris 20ème arrondissement;197311;2012
77016;Bagneaux-sur-Loing;1693;2012
77019;Balloy;319;2012
77076;Chalmaison;754;2012
77097;Chartronges;292;2012
77215;Gretz-Armainvilliers;8237;2012
77229;La Houssaye-en-Brie;1627;2012
77259;Longperrier;2474;2012
77279;Marolles-sur-Seine;1618;2012
77302;Montcourt-Fromonville;2057;2012
77311;Montigny-Lencoup;1284;2012
77317;Mormant;4503;2012
77318;Mortcerf;1450;2012
77343;Ocquerre;442;2012
77408;Saint-Fiacre;405;2012
77436;Saint-Siméon;883;2012
77495;Vert-Saint-Denis;7007;2012
78317;Jambville;831;2012
78380;Maule;5711;2012
78398;Les Mesnuls;852;2012
78465;Orgerus;2340;2012
78470;Orphin;908;2012
75113;Paris 13ème arrondissement;183713;2013
77012;Augers-en-Brie;305;2013
77028;Beautheil;736;2013
77052;Bréau;335;2013
77076;Chalmaison;754;2013
77102;Châtenoy;166;2013
77151;Dagny;333;2013
77205;Gesvres-le-Chapitre;159;2013
77222;Guignes;3358;2013
77234;Jablines;683;2013
77256;Lizines;185;2013
77261;Lorrez-le-Bocage-Préaux;1283;2013
77273;Marchémoret;553;2013
77280;Mary-sur-Marne;1211;2013
77321;Mousseaux-lès-Bray;738;2013
77327;Nangis;8445;2013
77343;Ocquerre;445;2013
77345;Orly-sur-Morin;676;2013
77471;Tousson;368;2013
77496;Vieux-Champagne;185;2013
77519;Villiers-Saint-Georges;1210;2013
77520;Villiers-sous-Grez;750;2013
78031;Auffreville-Brasseuil;629;2013
78062;Beynes;7583;2013
78108;Les Bréviaires;1260;2013
78128;Cernay-la-Ville;1633;2013
78245;Fontenay-Mauvoisin;409;2013
78317;Jambville;837;2013
78362;Mantes-la-Ville;20251;2013
78364;Marcq;735;2013
78407;Mittainville;596;2013
78505;Prunay-le-Temple;432;2013
78516;Raizeux;900;2013
78548;Saint-Forget;477;2013
78616;Thoiry;1247;2013
91097;Boussy-Saint-Antoine;6709;2013
91105;Breuillet;8454;2013
91114;Brunoy;26066;2013
91148;Chauffour-lès-Étréchy;140;2013
91161;Chilly-Mazarin;19502;2013
91182;Courcouronnes;13466;2013
91232;La Ferté-Alais;3960;2013
91326;Juvisy-sur-Orge;15545;2013
91359;Maisse;2715;2013
91386;Mennecy;13194;2013
91508;Puiselet-le-Marais;287;2013
93001;Aubervilliers;77452;2013
93027;La Courneuve;40678;2013
93033;Gournay-sur-Marne;6663;2013
93050;Neuilly-sur-Marne;34756;2013
94054;Orly;22377;2013
95008;Aincourt;939;2013
95054;Le Bellay-en-Vexin;247;2013
95154;Chennevières-lès-Louvres;321;2013
95308;Hérouville;610;2013
95529;Ronquerolles;857;2013
95554;Saint-Gervais;956;2013
91081;Boissy-le-Sec;680;2014
91103;Brétigny-sur-Orge;25742;2014
91200;Dourdan;10507;2014
91274;Gometz-la-Ville;1444;2014
91275;Gometz-le-Châtel;2579;2014
91634;Vaugrigneuse;1283;2014
91691;Yerres;28934;2014
92076;Vaucresson;8747;2014
93047;Montfermeil;25745;2014
94048;Marolles-en-Brie;4777;2014
94073;Thiais;28812;2014
95056;Belloy-en-France;2162;2014
95151;Chauvry;308;2014
95370;Marines;3464;2014
95430;Montsoult;3431;2014
95509;Puiseux-en-France;3349;2014
95555;Saint-Gratien;20996;2014
95607;Taverny;25875;2014
95682;Villiers-le-Sec;177;2014
91156;CHEPTAINVILLE;1165;1982
91248;LA FORET-SAINTE-CROIX;113;1982
91432;MORANGIS;9416;1982
91593;SERMAISE;1163;1982
92035;LA GARENNE-COLOMBES;20990;1982
93051;NOISY-LE-GRAND;40585;1982
93074;VAUJOURS;4885;1982
94079;VILLIERS-SUR-MARNE;22022;1982
95063;BEZONS;24019;1982
95268;GARGES-LES-GONESSE;40182;1982
95355;MAGNY-EN-VEXIN;4558;1982
95371;MARLY-LA-VILLE;5078;1982
95682;VILLIERS-LE-SEC;171;1982
75114;PARIS-14E__ARRONDISSEMENT;138596;1982
77050;BRANSLES;313;1982
77055;BROU-SUR-CHANTEREINE;4429;1982
77097;CHARTRONGES;201;1982
77112;CHEVRAINVILLIERS;222;1982
77138;COURTOMER;377;1982
77145;CRISENOY;436;1982
77177;FAVIERES;727;1982
77196;FRESNES-SUR-MARNE;362;1982
77232;ISLES-LES-VILLENOY;366;1982
77239;JOUY-LE-CHATEL;1221;1982
77250;LEUDON-EN-BRIE;106;1982
77288;MELUN;35005;1982
77289;MELZ-SUR-SEINE;247;1982
77314;MONTOLIVET;229;1982
77451;SIGNY-SIGNETS;385;1982
77496;VIEUX-CHAMPAGNE;138;1982
77505;VILLEMAREUIL;305;1982
78036;AUTOUILLET;270;1982
78089;BONNIERES-SUR-SEINE;3253;1982
78217;EPONE;5233;1982
78289;GROSROUVRE;600;1982
78311;HOUILLES;29537;1982
78437;MOUSSEAUX-SUR-SEINE;415;1982
78576;SAINT-REMY-L'HONORE;791;1982
78621;TRAPPES;29763;1982
78677;VILLETTE;300;1982
77039;Boissise-la-Bertrand;1006;2010
77051;Bray-sur-Seine;2397;2010
77061;Cannes-Écluse;2566;2010
77093;La Chapelle-Moutils;390;2010
77096;Chartrettes;2556;2010
77147;La Croix-en-Brie;667;2010
77157;Dhuisy;276;2010
77171;Esbly;5759;2010
77247;Lescherolles;481;2010
77254;Liverdy-en-Brie;1278;2010
77279;Marolles-sur-Seine;1600;2010
77314;Montolivet;245;2010
77317;Mormant;4387;2010
77430;Saint-Pathus;5723;2010
77436;Saint-Siméon;866;2010
77453;Sivry-Courtry;1016;2010
77494;Vernou-la-Celle-sur-Seine;2652;2010
77523;Villuis;256;2010
78009;Allainville;302;2010
78033;Aulnay-sur-Mauldre;1158;2010
78036;Autouillet;474;2010
78092;Bougival;8447;2010
78120;Bullion;1951;2010
78194;Dannemarie;242;2010
78455;Noisy-le-Roi;7811;2010
78481;Le Pecq;16496;2010
78528;Rolleboise;412;2010
91017;Angervilliers;1645;2010
91069;Boigneville;416;2010
91105;Breuillet;8319;2010
91284;Les Granges-le-Roi;1067;2010
91332;Leudeville;1374;2010
91408;Moigny-sur-École;1302;2010
91425;Montlhéry;6840;2010
91544;Saint-Cyr-la-Rivière;501;2010
91613;Congerville-Thionville;222;2010
91630;Le Val-Saint-Germain;1460;2010
91691;Yerres;29050;2010
93050;Neuilly-sur-Marne;33498;2010
94016;Cachan;28248;2010
94078;Villeneuve-Saint-Georges;32239;2010
95039;Auvers-sur-Oise;6792;2010
95110;Brignancourt;204;2010
95256;Frépillon;2795;2010
95447;Neuilly-en-Vexin;203;2010
95493;Le Plessis-Luzarches;131;2010
95543;Saint-Cyr-en-Arthies;228;2010
75109;Paris 9ème arrondissement;60120;2011
77005;Annet-sur-Marne;3229;2011
77014;Avon;14084;2011
77094;Charmentray;266;2011
77117;Citry;808;2011
77138;Courtomer;535;2011
77153;Dammartin-en-Goële;8258;2011
77178;Faÿ-lès-Nemours;486;2011
77186;Fontainebleau;14708;2011
77207;Gironville;170;2011
77220;Guercheville;284;2011
77271;Maisoncelles-en-Gâtinais;134;2011
77282;Mauregard;317;2011
77328;Nanteau-sur-Essonne;434;2011
77342;Obsonville;100;2011
77366;Le Plessis-l'Évêque;257;2011
77412;Saint-Germain-sur-École;353;2011
77435;Saint-Sauveur-sur-École;1095;2011
78005;Achères;19606;2011
78231;Favrieux;149;2011
78382;Maurecourt;4328;2011
78455;Noisy-le-Roi;7765;2011
78557;Saint-Hilarion;897;2011
78559;Saint-Illiers-le-Bois;462;2011
78650;Le Vésinet;15929;2011
78683;Villiers-Saint-Frédéric;2728;2011
91080;Boissy-le-Cutté;1319;2011
91195;Dannemois;846;2011
91201;Draveil;28646;2011
91425;Montlhéry;7019;2011
91469;Ormoy-la-Rivière;943;2011
92035;La Garenne-Colombes;28297;2011
93014;Clichy-sous-Bois;29835;2011
93046;Livry-Gargan;42036;2011
94028;Créteil;90528;2011
94046;Maisons-Alfort;53265;2011
94060;La Queue-en-Brie;11506;2011
94074;Valenton;11940;2011
94078;Villeneuve-Saint-Georges;32767;2011
75105;PARIS CINQUIEME ARRONDISSEMENT;83721;1968
75113;PARIS TREIZIEME ARRONDISSEMENT;158280;1968
75114;PARIS QUATORZIEME ARRONDISSEMENT;167093;1968
77048;BOURRON MARLOTTE;2276;1968
77077;CHAMBRY;625;1968
77207;GIRONVILLE;177;1968
77243;LAGNY;15743;1968
77269;MAINCY;1570;1968
77298;MONS EN MONTOIS;245;1968
77332;NANTOUILLET;294;1968
77347;LES ORMES SUR VOULZIE;663;1968
77425;SAINT MARTIN EN BIERE;327;1968
77427;SAINT MESMES;205;1968
77466;TIGEAUX;115;1968
77474;TRILBARDOU;310;1968
77502;VILLEGAGNON;76;1968
77510;VILLENEUVE SAINT DENIS;357;1968
78087;BONNELLES;546;1968
78120;BULLION;738;1968
78126;LA CELLE SAINT CLOUD;24687;1968
78208;ELANCOURT;944;1968
78239;FOLLAINVILLE DENNEMONT;1056;1968
78320;JEUFOSSE;229;1968
78391;MERICOURT;211;1968
91099;BOUTIGNY SUR ESSONNE;1054;1968
91100;BOUVILLE;301;1968
91112;BROUY;110;1968
91121;BUNO BONNEVAUX;287;1968
91130;CHALO SAINT MARS;845;1968
91180;COURANCES;272;1968
91207;EGLY;1301;1968
91441;NAINVILLE LES ROCHES;203;1968
91526;ROINVILLIERS;59;1968
91553;SAINT GERMAIN LES CORBEIL;650;1968
91556;SAINT HILAIRE;191;1968
91687;VIRY CHATILLON;27045;1968
92075;VANVES;25138;1968
93014;CLICHY SOUS BOIS;16357;1968
93066;SAINT DENIS;99268;1968
93070;SAINT OUEN;48886;1968
93073;TREMBLAY-LES-GONESSE;26846;1968
94004;BOISSY SAINT LEGER;5128;1968
95282;GOUZANGREZ;166;1968
95301;HAUTE ISLE;99;1968
95480;PARMAIN;2406;1968
78472;ORSONVILLE;244;1968
78686;VIROFLAY;16352;1968
77004;ANDREZEL;358;1990
77022;BARBIZON;1407;1990
77026;BEAUCHERY-SAINT-MARTIN;355;1990
77045;BOUGLIGNY;644;1990
77054;LA BROSSE-MONTCEAUX;623;1990
77058;BUSSY-SAINT-GEORGES;1545;1990
77069;CHAILLY-EN-BIERE;2029;1990
77111;CHESSY;1124;1990
77175;EVRY-GREGY-SUR-YERRE;1830;1990
77205;GESVRES-LE-CHAPITRE;94;1990
77344;OISSERY;1465;1990
77355;PAROY;177;1990
77383;RAMPILLON;651;1990
77404;SAINTE-COLOMBE;1555;1990
77484;VAUCOURTOIS;193;1990
77486;VAUDOY-EN-BRIE;582;1990
78089;BONNIERES-SUR-SEINE;3437;1990
78096;BOURDONNE;390;1990
78300;HARGEVILLE;275;1990
78366;MAREIL-LE-GUYON;267;1990
78416;MONTALET-LE-BOIS;244;1990
78464;ORCEMONT;739;1990
78528;ROLLEBOISE;461;1990
78686;VIROFLAY;14689;1990
91216;EPINAY-SUR-ORGE;9688;1990
91330;LARDY;3658;1990
91332;LEUDEVILLE;966;1990
91411;LES MOLIERES;1559;1990
91461;OLLAINVILLE;3555;1990
91519;RICHARVILLE;370;1990
91547;SAINT-ESCOBILLE;429;1990
91573;SAINT-PIERRE-DU-PERRAY;3342;1990
91602;SOUZY-LA-BRICHE;361;1990
91619;TORFOU;214;1990
91665;LA VILLE-DU-BOIS;5404;1990
93059;PIERREFITTE-SUR-SEINE;23822;1990
93071;SEVRAN;48478;1990
94028;CRETEIL;82088;1990
94060;LA QUEUE-EN-BRIE;9897;1990
95134;CHAMPAGNE-SUR-OISE;3700;1990
95169;COMMENY;352;1990
95205;ECOUEN;4846;1990
95323;JOUY-LE-MOUTIER;16910;1990
95352;LUZARCHES;3371;1990
95527;ROISSY-EN-FRANCE;2054;1990
77002;AMILLIS;685;1999
77040;BOISSISE-LE-ROI;3653;1999
77059;BUSSY-SAINT-MARTIN;573;1999
77090;LA CHAPELLE-SAINT-SULPICE;171;1999
77096;CHARTRETTES;2391;1999
77103;CHATILLON-LA-BORDE;204;1999
77148;CROUY-SUR-OURCQ;1585;1999
77201;GASTINS;585;1999
77262;LOUAN-VILLEGRUIS-FONTAINE;421;1999
77315;MONTRY;3066;1999
77318;MORTCERF;1307;1999
77325;MOUY-SUR-SEINE;381;1999
77377;PRESLES-EN-BRIE;1680;1999
77380;PUISIEUX;282;1999
77397;SAACY-SUR-MARNE;1658;1999
77438;SAINT-THIBAULT-DES-VIGNES;6382;1999
77442;SAMOREAU;2157;1999
77460;TANCROU;272;1999
77495;VERT-SAINT-DENIS;7493;1999
77498;VIGNELY;159;1999
77533;VULAINES-SUR-SEINE;2065;1999
78053;BEHOUST;374;1999
78076;BOISSETS;215;1999
78255;FRENEUSE;3592;1999
78305;HERBEVILLE;312;1999
78398;LES MESNULS;883;1999
78418;MONTESSON;13750;1999
78672;VILLENNES-SUR-SEINE;4790;1999
77029;BEAUVOIR;139;1975
77033;BEZALLES;80;1975
77117;CITRY;422;1975
77128;COUILLY-PONT-AUX-DAMES;1037;1975
77173;ETREPILLY;481;1975
77188;FONTAINE-LE-PORT;564;1975
77246;LECHELLE;350;1975
77262;LOUAN-VILLEGRUIS-FONTAINE;398;1975
77271;MAISONCELLES-EN-GATINAIS;111;1975
77304;MONTENILS;49;1975
77338;NOISY-RUDIGNON;244;1975
77371;POMMEUSE;1370;1975
77380;PUISIEUX;188;1975
77404;SAINTE-COLOMBE;1309;1975
77470;TOURNAN-EN-BRIE;5038;1975
77477;URY;587;1975
77524;VIMPELLES;341;1975
78034;AUTEUIL;422;1975
78143;CHATEAUFORT;812;1975
78206;ECQUEVILLY;3442;1975
78227;EVECQUEMONT;521;1975
78278;GOUPILLIERES;289;1975
78290;GUERNES;518;1975
78291;GUERVILLE;1754;1975
78397;LE MESNIL-SAINT-DENIS;5381;1975
78437;MOUSSEAUX-SUR-SEINE;289;1975
78474;ORVILLIERS;286;1975
78481;LE PECQ;17584;1975
78502;LE PORT-MARLY;3921;1975
78646;VERSAILLES;94145;1975
91099;BOUTIGNY-SUR-ESSONNE;1515;1975
91174;CORBEIL-ESSONNES;38859;1975
92014;BOURG-LA-REINE;18221;1975
94075;VILLECRESNES;6053;1975
94080;VINCENNES;44261;1975
95197;DEUIL-LA-BARRE;15689;1975
95268;GARGES-LES-GONESSE;37927;1975
