NUM_POSTE,NOM_USUEL,LAT,LON,ALTI_x,AAAAMMJJ,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230603,1017.6,1.0,1016.1,1.0,896.0,9.0,2976.0,9.0,95.0,9.0,31.0,1.0,1504.0,9.0,82.0,1.0,435.0,9.0,53.0,1.0,379.0,9.0,131.0,9.0,11.3,9.0,6.2,9.0,6.5,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.0,1.0,11.8,1.0,356.0,9.0,25.7,1.0,1451.0,9.0,19.3,1.0,18.8,1.0,13.9,1.0,9.4,9.0,11.1,9.0,0.0,9.0,3.8,1.0,5.3,1.0,60.0,1.0,1314.0,9.0,11.0,1.0,40.0,1.0,1326.0,9.0,9.0,1.0,,1145.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,9.0,,,,,,,,,,,,,,,75,,,11.8,1.0,434.0,9.0,24.9,1.0,1446.0,9.0,19.0,1.0,18.4,1.0,13.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230603,,,,,900.0,9.0,2955.0,9.0,95.0,9.0,34.0,1.0,1445.0,9.0,97.0,1.0,336.0,9.0,57.0,1.0,362.0,9.0,312.0,9.0,11.3,9.0,4.8,9.0,6.2,9.0,,,,,,,,,,,,,,,27,0.0,1.0,7.3,1.0,331.0,9.0,24.9,1.0,1434.0,9.0,18.3,1.0,16.1,1.0,17.6,1.0,5.7,9.0,,,0.0,9.0,2.9,1.0,6.0,1.0,10.0,1.0,1618.0,9.0,10.3,1.0,30.0,1.0,1003.0,9.0,9.7,9.0,,1614.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,46,0.0,1.0,13.0,1.0,404.0,9.0,28.1,1.0,1432.0,9.0,20.5,1.0,20.6,1.0,15.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,9.0,,,,,,,,,,,,,,,330,,,13.4,1.0,449.0,9.0,22.2,1.0,1535.0,9.0,18.0,1.0,17.8,1.0,8.8,1.0,,,,,0.0,9.0,8.1,1.0,13.8,1.0,40.0,9.0,2142.0,9.0,18.7,1.0,30.0,9.0,2135.0,9.0,16.4,9.0,,2143.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,55,0.0,1.0,14.5,1.0,439.0,9.0,26.6,1.0,1451.0,9.0,20.9,1.0,20.6,1.0,12.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230604,1018.2,1.0,1016.9,1.0,888.0,9.0,2992.0,9.0,94.0,9.0,23.0,1.0,1354.0,9.0,61.0,1.0,2358.0,9.0,41.0,1.0,815.0,9.0,0.0,9.0,9.8,9.0,7.7,9.0,8.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,14.1,1.0,412.0,9.0,27.1,1.0,1411.0,9.0,20.9,1.0,20.6,1.0,13.0,1.0,10.9,9.0,13.2,9.0,0.0,9.0,4.2,1.0,6.3,1.0,50.0,1.0,1123.0,9.0,12.7,1.0,40.0,1.0,1326.0,9.0,11.5,1.0,,1326.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,75,,,14.1,1.0,427.0,9.0,26.4,1.0,1421.0,9.0,20.6,1.0,20.3,1.0,12.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230604,,,,,892.0,9.0,2985.0,9.0,94.0,9.0,23.0,1.0,1520.0,9.0,75.0,1.0,2356.0,9.0,43.0,1.0,759.0,9.0,0.0,9.0,9.8,9.0,6.6,9.0,7.8,9.0,,,,,,,,,,,,,,,27,0.0,1.0,11.8,1.0,351.0,9.0,25.9,1.0,1530.0,9.0,20.2,1.0,18.9,1.0,14.1,1.0,8.8,9.0,,,0.0,9.0,3.4,1.0,6.3,1.0,20.0,1.0,1220.0,9.0,11.9,1.0,20.0,1.0,1046.0,9.0,10.6,9.0,,1116.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,46,0.0,1.0,13.2,1.0,430.0,9.0,28.1,1.0,1449.0,9.0,20.6,1.0,20.7,1.0,14.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,,,,,,,,,,,,,,,330,,,11.7,1.0,443.0,9.0,22.5,1.0,1553.0,9.0,17.2,1.0,17.1,1.0,10.8,1.0,,,,,0.0,9.0,7.1,1.0,10.8,1.0,20.0,1.0,1952.0,9.0,15.3,1.0,40.0,1.0,1733.0,9.0,13.7,9.0,,1733.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,55,0.0,1.0,14.0,1.0,423.0,9.0,27.4,1.0,1534.0,9.0,20.4,1.0,20.7,1.0,13.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230605,1018.3,1.0,1016.6,1.0,846.0,9.0,2875.0,9.0,89.0,9.0,28.0,1.0,1313.0,9.0,78.0,1.0,447.0,9.0,54.0,1.0,494.0,9.0,0.0,9.0,12.0,9.0,6.8,9.0,7.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,13.6,1.0,401.0,9.0,27.1,1.0,1437.0,9.0,20.3,1.0,20.4,1.0,13.5,1.0,11.1,9.0,12.7,9.0,0.0,9.0,4.3,1.0,7.1,1.0,30.0,9.0,2156.0,9.0,12.4,1.0,20.0,9.0,2148.0,9.0,11.3,1.0,,2148.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,75,,,13.5,1.0,403.0,9.0,26.3,1.0,1354.0,9.0,20.0,1.0,19.9,1.0,12.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230605,,,,,881.0,9.0,2908.0,9.0,93.0,9.0,30.0,1.0,1446.0,9.0,88.0,1.0,328.0,9.0,57.0,1.0,458.0,9.0,139.0,9.0,12.0,9.0,5.6,9.0,6.8,9.0,,,,,,,,,,,,,,,27,0.0,1.0,10.5,1.0,347.0,9.0,26.1,1.0,1433.0,9.0,19.3,1.0,18.3,1.0,15.6,1.0,7.9,9.0,,,0.0,9.0,3.5,1.0,6.0,1.0,10.0,1.0,1159.0,9.0,14.8,1.0,20.0,1.0,1255.0,9.0,11.8,9.0,,1255.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,46,0.0,1.0,12.2,1.0,347.0,9.0,28.7,1.0,1413.0,9.0,20.5,1.0,20.5,1.0,16.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,330,,,9.5,1.0,442.0,9.0,23.8,1.0,1613.0,9.0,17.0,1.0,16.7,1.0,14.3,1.0,,,,,0.0,9.0,7.0,1.0,12.0,1.0,30.0,9.0,2158.0,9.0,16.1,1.0,40.0,9.0,2222.0,9.0,14.3,9.0,,2225.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,55,0.0,1.0,12.7,1.0,417.0,9.0,27.9,1.0,1558.0,9.0,20.3,1.0,20.3,1.0,15.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230606,1017.6,1.0,1015.9,1.0,720.0,9.0,2718.0,9.0,76.0,9.0,27.0,1.0,1529.0,9.0,84.0,1.0,414.0,9.0,57.0,1.0,424.0,9.0,270.0,9.0,12.7,9.0,6.4,9.0,6.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,12.3,1.0,427.0,9.0,28.1,1.0,1453.0,9.0,20.2,1.0,20.2,1.0,15.8,1.0,10.9,9.0,11.7,9.0,0.0,9.0,4.0,1.0,5.8,1.0,20.0,1.0,320.0,9.0,10.7,1.0,30.0,9.0,2210.0,9.0,9.9,1.0,,2210.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,,,,,,,,75,,,12.3,1.0,354.0,9.0,27.4,1.0,1419.0,9.0,19.9,1.0,19.9,1.0,15.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230606,,,,,714.0,9.0,2725.0,9.0,75.0,9.0,28.0,1.0,1512.0,9.0,85.0,1.0,425.0,9.0,59.0,1.0,320.0,9.0,311.0,9.0,12.9,9.0,6.0,9.0,6.6,9.0,,,,,,,,,,,,,,,27,0.0,1.0,12.1,1.0,435.0,9.0,27.4,1.0,1350.0,9.0,19.8,1.0,19.8,1.0,15.3,1.0,10.7,9.0,,,0.0,9.0,3.3,1.0,4.8,1.0,30.0,1.0,1430.0,9.0,9.7,1.0,10.0,1.0,1318.0,9.0,8.9,9.0,,1424.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,9.0,,,,,,,,,,,,,,,46,0.0,1.0,13.9,1.0,435.0,9.0,29.5,1.0,1422.0,9.0,21.0,1.0,21.7,1.0,15.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,9.0,,,,,,,,,,,,,,,330,,,11.9,1.0,537.0,9.0,24.1,1.0,1338.0,9.0,18.7,1.0,18.0,1.0,12.2,1.0,,,,,0.0,9.0,7.4,1.0,12.2,1.0,60.0,9.0,2249.0,9.0,14.9,1.0,70.0,9.0,2036.0,9.0,14.3,9.0,,2052.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,9.0,,,,,,,,,,,,,,,55,0.0,1.0,14.7,1.0,446.0,9.0,29.0,1.0,1452.0,9.0,22.1,1.0,21.9,1.0,14.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230607,1016.3,1.0,1014.6,1.0,495.0,9.0,2177.0,9.0,52.0,9.0,30.0,1.0,1416.0,9.0,83.0,1.0,405.0,9.0,55.0,1.0,501.0,9.0,221.0,9.0,13.3,9.0,6.5,9.0,6.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,14.3,1.0,424.0,9.0,29.2,1.0,1302.0,9.0,21.6,1.0,21.8,1.0,14.9,1.0,12.7,9.0,13.8,9.0,0.0,9.0,3.7,1.0,5.2,1.0,70.0,9.0,2343.0,9.0,10.5,1.0,70.0,9.0,2243.0,9.0,9.6,1.0,,2243.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,9.0,,,,,,,,,,,,,,,75,,,14.3,1.0,422.0,9.0,28.6,1.0,1425.0,9.0,21.4,1.0,21.5,1.0,14.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230607,,,,,479.0,9.0,2161.0,9.0,50.0,9.0,31.0,1.0,1334.0,9.0,96.0,1.0,449.0,9.0,59.0,1.0,470.0,9.0,363.0,9.0,13.2,9.0,5.2,9.0,6.5,9.0,,,,,,,,,,,,,,,27,0.0,1.0,11.1,1.0,441.0,9.0,28.7,1.0,1347.0,9.0,20.6,1.0,19.9,1.0,17.6,1.0,9.2,9.0,,,0.0,9.0,2.4,1.0,4.8,1.0,10.0,1.0,1109.0,9.0,9.6,1.0,50.0,1.0,1157.0,9.0,8.7,9.0,,1316.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,9.0,,,,,,,,,,,,,,,46,0.0,1.0,15.3,1.0,421.0,9.0,29.8,1.0,1411.0,9.0,22.8,1.0,22.6,1.0,14.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,,,,,,,,,,,,,,,330,,,14.3,1.0,529.0,9.0,25.1,1.0,1603.0,9.0,20.4,1.0,19.7,1.0,10.8,1.0,,,,,0.0,9.0,6.3,1.0,12.0,1.0,60.0,1.0,8.0,9.0,14.0,1.0,50.0,1.0,11.0,9.0,12.6,9.0,,20.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,9.0,,,,,,,,,,,,,,,55,0.0,1.0,16.4,1.0,450.0,9.0,29.3,1.0,1456.0,9.0,23.3,1.0,22.9,1.0,12.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230608,1013.0,1.0,1010.4,1.0,787.0,9.0,2724.0,9.0,83.0,9.0,31.0,1.0,1422.0,9.0,78.0,1.0,540.0,9.0,53.0,1.0,409.0,9.0,0.0,9.0,14.2,9.0,6.6,9.0,7.1,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,15.7,1.0,419.0,9.0,29.3,1.0,1416.0,9.0,22.8,1.0,22.5,1.0,13.6,1.0,12.4,9.0,14.8,9.0,0.0,9.0,2.9,1.0,4.5,1.0,80.0,1.0,1229.0,9.0,10.7,1.0,70.0,1.0,1220.0,9.0,9.3,1.0,,1221.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,9.0,,,,,,,,,,,,,,,75,,,15.8,1.0,449.0,9.0,28.6,1.0,1526.0,9.0,22.6,1.0,22.2,1.0,12.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230608,,,,,782.0,9.0,2712.0,9.0,82.0,9.0,30.0,1.0,1436.0,9.0,91.0,1.0,357.0,9.0,60.0,1.0,374.0,9.0,185.0,9.0,14.2,9.0,5.5,9.0,6.8,9.0,,,,,,,,,,,,,,,27,0.0,1.0,11.2,1.0,349.0,9.0,30.0,1.0,1435.0,9.0,21.2,1.0,20.6,1.0,18.8,1.0,9.0,9.0,,,0.0,9.0,2.1,1.0,4.3,1.0,30.0,1.0,1019.0,9.0,9.2,1.0,60.0,1.0,1446.0,9.0,8.7,9.0,,1446.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,46,0.0,1.0,16.0,1.0,411.0,9.0,31.6,1.0,1459.0,9.0,24.8,1.0,23.8,1.0,15.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,9.0,,,,,,,,,,,,,,,330,,,18.2,1.0,332.0,9.0,27.0,1.0,1604.0,9.0,23.3,1.0,22.6,1.0,8.8,1.0,,,,,0.0,9.0,7.0,1.0,10.7,1.0,90.0,1.0,4.0,9.0,13.6,1.0,110.0,1.0,1449.0,9.0,12.9,9.0,,1140.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,55,0.0,1.0,18.8,1.0,446.0,9.0,31.7,1.0,1538.0,9.0,25.9,1.0,25.3,1.0,12.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230609,1009.4,1.0,1007.7,1.0,660.0,9.0,2434.0,9.0,69.0,9.0,29.0,1.0,1327.0,9.0,74.0,1.0,359.0,9.0,49.0,1.0,517.0,9.0,0.0,9.0,14.9,9.0,6.8,9.0,8.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.0,1.0,17.5,1.0,421.0,9.0,30.8,1.0,1502.0,9.0,25.0,1.0,24.2,1.0,13.3,1.0,13.3,9.0,16.9,9.0,0.0,9.0,2.7,1.0,5.8,1.0,100.0,1.0,1445.0,9.0,13.4,1.0,110.0,1.0,1437.0,9.0,11.5,1.0,,1410.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,,,,,,,,75,,,17.8,1.0,400.0,9.0,30.4,1.0,1503.0,9.0,24.8,1.0,24.1,1.0,12.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230609,,,,,779.0,9.0,2738.0,9.0,82.0,9.0,29.0,1.0,1453.0,9.0,95.0,1.0,427.0,9.0,55.0,1.0,538.0,9.0,339.0,9.0,14.7,9.0,5.9,9.0,7.5,9.0,,,,,,,,,,,,,,,27,0.0,1.0,12.2,1.0,420.0,9.0,30.9,1.0,1537.0,9.0,23.7,1.0,21.6,1.0,18.7,1.0,10.5,9.0,,,0.0,9.0,2.2,1.0,5.0,1.0,130.0,1.0,1402.0,9.0,10.5,1.0,130.0,1.0,1401.0,9.0,9.6,9.0,,1401.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,46,0.0,1.0,19.9,1.0,358.0,9.0,30.5,1.0,1405.0,9.0,24.3,1.0,25.2,1.0,10.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.0,,,,,,,,,,,,,,,330,,,18.9,1.0,414.0,9.0,27.2,1.0,1422.0,9.0,22.6,1.0,23.1,1.0,8.3,1.0,,,,,0.0,9.0,4.9,1.0,13.4,1.0,150.0,1.0,1713.0,9.0,16.9,1.0,150.0,1.0,1713.0,9.0,16.5,9.0,,1713.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,55,0.0,1.0,21.2,1.0,500.0,9.0,31.0,1.0,1458.0,9.0,25.5,1.0,26.1,1.0,9.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230610,1011.7,1.0,1009.9,1.0,543.0,9.0,2318.0,9.0,57.0,9.0,40.0,1.0,1350.0,9.0,75.0,1.0,1918.0,9.0,61.0,1.0,5.0,9.0,0.0,9.0,17.8,9.0,6.5,9.0,7.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,0.2,1.0,19.4,1.0,448.0,9.0,30.7,1.0,1422.0,9.0,24.0,1.0,25.1,1.0,11.3,1.0,15.6,9.0,18.5,9.0,0.0,9.0,2.6,1.0,5.7,1.0,170.0,1.0,1714.0,9.0,13.7,1.0,160.0,1.0,1710.0,9.0,11.5,1.0,,1710.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.0,,,,,,,,,,,,,,,75,,,19.5,1.0,441.0,9.0,29.6,1.0,1413.0,9.0,23.6,1.0,24.6,1.0,10.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230610,,,,,589.0,9.0,2411.0,9.0,62.0,9.0,41.0,1.0,1405.0,9.0,85.0,1.0,2311.0,9.0,61.0,1.0,0.0,9.0,123.0,9.0,17.7,9.0,6.2,9.0,6.7,9.0,,,,,,,,,,,,,,,27,0.2,1.0,18.9,1.0,318.0,9.0,29.9,1.0,1459.0,9.0,23.8,1.0,24.4,1.0,11.0,1.0,15.8,9.0,,,0.0,9.0,2.3,1.0,5.4,1.0,140.0,1.0,1647.0,9.0,10.2,1.0,170.0,1.0,1114.0,9.0,9.8,9.0,,1114.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,9.0,,,,,,,,,,,,,,,46,4.3,1.0,20.6,1.0,259.0,9.0,27.1,1.0,1527.0,9.0,22.2,1.0,23.9,1.0,6.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,9.0,,,,,,,,,,,,,,,330,,,19.9,1.0,426.0,9.0,24.0,1.0,826.0,9.0,20.5,1.0,22.0,1.0,4.1,1.0,,,,,0.0,9.0,3.8,1.0,11.2,1.0,140.0,9.0,1912.0,9.0,16.9,1.0,130.0,9.0,1904.0,9.0,15.3,9.0,,1904.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,9.0,,,,,,,,,,,,,,,55,21.1,1.0,22.4,1.0,239.0,9.0,26.6,1.0,939.0,9.0,23.2,1.0,24.5,1.0,4.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20230611,1014.0,1.0,1013.0,1.0,209.0,9.0,1792.0,9.0,22.0,9.0,56.0,1.0,1237.0,9.0,90.0,1.0,2138.0,9.0,75.0,1.0,0.0,9.0,415.0,9.0,20.2,9.0,5.1,9.0,5.2,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,75,4.4,1.0,20.5,1.0,400.0,9.0,27.3,1.0,1243.0,9.0,22.5,1.0,23.9,1.0,6.8,1.0,18.7,9.0,19.4,9.0,0.0,9.0,2.5,1.0,7.0,1.0,170.0,9.0,1901.0,9.0,14.2,1.0,150.0,1.0,1854.0,9.0,13.1,1.0,,1855.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20230611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,9.0,,,,,,,,,,,,,,,75,,,20.4,1.0,411.0,9.0,26.8,1.0,1235.0,9.0,22.3,1.0,23.6,1.0,6.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20230611,,,,,171.0,9.0,1611.0,9.0,18.0,9.0,59.0,1.0,1308.0,9.0,96.0,1.0,2133.0,9.0,80.0,1.0,0.0,9.0,680.0,9.0,20.4,9.0,4.0,9.0,4.5,9.0,,,,,,,,,,,,,,,27,10.7,1.0,18.3,1.0,321.0,9.0,26.8,1.0,1120.0,9.0,21.7,1.0,22.6,1.0,8.5,1.0,17.5,9.0,,,0.0,9.0,2.0,1.0,5.8,1.0,350.0,1.0,1552.0,9.0,12.4,1.0,170.0,9.0,1909.0,9.0,11.1,9.0,,1909.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20230612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,9.0,,,,,,,,,,,,,,,46,0.2,1.0,17.3,1.0,342.0,9.0,28.6,1.0,1446.0,9.0,21.9,1.0,23.0,1.0,11.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20230612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,9.0,,,,,,,,,,,,,,,330,,,15.0,1.0,629.0,9.0,25.2,1.0,1810.0,9.0,19.4,1.0,20.1,1.0,10.2,1.0,,,,,0.0,9.0,3.9,1.0,6.9,1.0,350.0,9.0,2035.0,9.0,8.1,1.0,330.0,9.0,2038.0,9.0,7.8,9.0,,2038.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20230612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,9.0,,,,,,,,,,,,,,,55,0.0,1.0,18.5,1.0,1912.0,9.0,27.0,1.0,1639.0,9.0,22.2,1.0,22.8,1.0,8.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
